,ALCOHOL_s1[PPM],MONOXIDO DE CARBONO_S1[PPM],DIHIDROGENO_s1[PPM],ACETONA_s1[PPM],METANO_s1[PPM],ALCOHOL_s2[PPM],MONOXIDO DE CARBONO_S2[PPM],DIHIDROGENO_s2[PPM],ACETONA_s2[PPM],METANO_s2[PPM]
30,12.89,19.52,67360.12,913.02,-225.89000000000033,13.59,19.12,8133.32,442.53,1065.92
31,12.800000000000004,19.44,33292.98,898.58,-248.07999999999993,13.27,2.35,8090.15,438.39,1054.09
32,13.030000000000001,19.34,33102.54,894.58,-256.89999999999964,13.52,2.32,8107.83,434.26,1052.6
33,13.450000000000003,19.27,32694.11,888.62,-276.6300000000001,13.49,2.39,8119.97,431.17,1051.83
34,13.800000000000004,19.15,32486.29,878.68,-313.4899999999998,13.41,2.14,8105.74,427.3,1047.47
35,14.270000000000003,19.1,32015.61,876.16,-324.90999999999985,13.46,2.19,8128.92,427.85,1051.06
36,14.630000000000003,19.06,31755.53,872.0,-335.1700000000001,13.39,2.17,8185.82,427.24,1054.63
37,14.75,18.98,31428.68,853.81,-373.3199999999997,13.28,2.27,8153.65,421.28,1048.23
38,14.630000000000003,18.79,30575.88,834.77,-414.1700000000001,13.17,2.26,8080.4,413.72,1037.02
39,14.509999999999998,18.6,30050.53,818.75,-460.0600000000004,13.16,2.43,7998.99,406.62,1027.34
40,14.420000000000002,18.48,29580.78,807.66,-502.28999999999996,13.09,2.41,7917.87,403.13,1019.75
41,14.54,18.47,29387.07,808.01,-515.6300000000001,13.06,2.14,8081.77,403.48,1024.08
42,14.649999999999999,18.43,29143.12,808.63,-525.2600000000002,13.03,2.24,8156.81,405.14,1026.38
43,14.64,18.42,28292.46,806.11,-540.81,12.93,2.0,8183.83,405.02,1027.21
44,14.579999999999998,18.38,29192.27,805.65,-563.1300000000001,12.94,2.47,8189.79,403.68,1026.5
45,14.420000000000002,18.26,28799.61,800.2,-597.9500000000003,12.93,2.23,8164.18,401.21,1021.65
46,14.060000000000002,18.06,28433.21,790.44,-631.9300000000003,12.92,2.37,8049.45,400.06,1013.78
47,13.899999999999999,18.02,27938.99,783.62,-653.94,12.83,2.28,8060.12,398.7,1009.48
48,13.759999999999998,17.99,27827.6,780.97,-678.7400000000002,12.77,2.35,8038.03,398.97,1005.38
49,13.689999999999998,17.99,27921.28,780.72,-682.3699999999999,12.83,2.21,8108.45,398.29,1007.57
50,13.54,17.93,27555.7,779.58,-713.4300000000003,12.62,2.32,8081.43,397.98,1004.65
51,13.410000000000004,17.89,27345.43,777.08,-724.6500000000001,12.68,2.23,8139.95,396.96,1004.32
52,13.219999999999999,17.86,27230.85,775.32,-741.9900000000002,12.6,2.3,8063.32,393.93,999.8
53,13.079999999999998,17.82,26992.07,769.4,-762.06,12.56,2.17,8101.08,393.29,996.62
54,12.870000000000005,17.79,26716.38,764.14,-775.8899999999999,12.6,2.25,8100.24,388.88,993.15
55,12.730000000000004,17.73,26330.58,758.34,-806.6599999999999,12.47,2.11,8066.7,385.34,988.47
56,12.530000000000001,17.67,26366.45,756.21,-820.5500000000002,12.43,2.09,8075.58,384.97,988.07
57,12.310000000000002,17.57,25795.6,753.31,-828.3600000000001,12.45,1.91,8047.67,383.35,983.09
58,11.93,17.46,25325.6,744.37,-865.2800000000002,12.36,1.8,7971.68,380.43,973.31
59,11.800000000000004,17.41,24197.33,739.76,-877.3899999999999,12.38,1.49,7927.04,378.94,968.03
