,ALCOHOL_s1[PPM],MONOXIDO DE CARBONO_S1[PPM],DIHIDROGENO_s1[PPM],ACETONA_s1[PPM],METANO_s1[PPM],ALCOHOL_s2[PPM],MONOXIDO DE CARBONO_S2[PPM],DIHIDROGENO_s2[PPM],ACETONA_s2[PPM],METANO_s2[PPM]
30,13.21,26.69,48953.05,1727.52,1121.17,16.02,22.66,25706.76,912.27,1561.33
31,13.260000000000005,26.64,70997.28,1717.15,1119.33,15.64,3.8,25773.11,912.77,1556.68
32,13.510000000000005,26.63,73592.41,1714.94,1113.6899999999996,15.94,3.57,25755.44,913.93,1557.33
33,14.270000000000003,26.58,73539.48,1718.44,1125.4499999999998,15.98,3.81,25999.14,911.25,1566.51
34,14.840000000000003,26.46,72675.69,1704.66,1101.5199999999995,15.89,3.89,25859.06,909.47,1567.67
35,15.350000000000001,26.27,70676.36,1683.37,1052.88,15.8,3.89,25735.92,892.55,1560.62
36,15.64,26.12,68296.8,1669.43,1036.4099999999999,15.74,3.88,25739.98,885.92,1556.64
37,16.0,26.03,68371.85,1656.68,1001.21,15.74,4.07,25721.42,882.88,1555.74
38,16.4,25.96,67813.15,1646.06,975.8999999999996,15.68,4.22,25741.14,878.3,1555.24
39,16.630000000000003,25.97,67797.86,1630.0,951.6300000000001,15.59,4.17,25724.1,874.43,1548.62
40,16.810000000000002,25.89,66068.39,1617.49,916.1400000000003,15.6,3.93,25713.59,868.7,1543.86
41,17.0,25.69,63753.97,1604.09,884.7399999999998,15.55,4.06,25619.94,867.44,1537.71
42,17.04,25.59,64327.92,1590.53,848.6999999999998,15.48,4.07,25499.66,860.2,1530.99
43,17.17,25.54,63353.31,1582.08,807.8999999999996,15.41,4.01,25570.81,855.01,1527.49
44,17.200000000000003,25.44,65573.1,1573.22,783.9300000000003,15.45,3.64,25513.66,851.05,1523.8
45,17.33,25.4,67329.85,1570.07,772.0,15.36,3.75,25623.13,851.32,1524.38
46,17.340000000000003,25.33,58861.39,1564.15,744.1300000000001,15.33,3.61,25650.83,850.99,1521.24
47,17.310000000000002,25.18,37143.84,1551.88,712.7200000000003,15.3,3.79,25225.0,844.01,1515.78
48,17.28,25.13,29579.04,1543.97,684.2799999999997,15.25,3.82,25201.42,837.64,1512.26
49,17.22,25.03,29527.81,1535.46,663.0100000000002,15.25,3.66,25055.07,832.86,1505.78
50,17.1,24.87,29489.75,1526.08,624.6800000000003,15.16,3.75,24832.68,823.48,1498.93
51,17.15,24.83,29371.71,1523.04,605.8000000000002,15.11,3.53,24913.05,823.79,1498.34
52,17.120000000000005,24.77,29358.14,1520.99,589.6400000000003,15.06,3.35,24869.03,824.01,1498.1
53,16.950000000000003,24.65,29080.57,1508.86,560.1199999999999,15.04,3.36,24628.27,820.97,1490.29
54,16.880000000000003,24.63,29059.63,1505.95,540.7399999999998,15.02,3.72,24487.91,820.29,1487.02
55,16.800000000000004,24.52,28827.23,1496.6,519.9399999999996,14.98,3.65,24466.38,817.33,1481.47
56,16.770000000000003,24.48,28978.28,1494.09,505.97000000000025,14.99,3.64,24493.23,817.56,1478.83
57,16.83,24.51,29122.96,1498.4,497.3000000000002,14.94,3.8,24705.59,819.87,1484.09
58,16.770000000000003,24.47,29261.62,1497.41,484.1899999999996,14.91,3.59,24707.96,816.95,1481.61
59,16.660000000000004,24.43,29104.18,1493.33,467.3900000000003,14.83,3.84,24619.23,818.92,1478.63
