,ALCOHOL_s1[PPM],MONOXIDO DE CARBONO_S1[PPM],DIHIDROGENO_s1[PPM],ACETONA_s1[PPM],METANO_s1[PPM],ALCOHOL_s2[PPM],MONOXIDO DE CARBONO_S2[PPM],DIHIDROGENO_s2[PPM],ACETONA_s2[PPM],METANO_s2[PPM]
30,11.090000000000003,27.72,166435.7,1911.04,414.8900000000003,14.8,20.91,34918.52,1111.31,1719.39
31,11.130000000000003,27.66,106676.0,1907.86,412.4200000000001,14.53,3.69,34758.85,1107.12,1716.96
32,11.240000000000002,27.55,107280.71,1891.32,388.84000000000015,14.72,3.81,34790.34,1099.15,1706.7
33,11.350000000000001,27.34,105887.77,1862.96,349.0599999999995,14.73,3.91,34331.38,1077.67,1690.74
34,11.490000000000002,27.16,104137.08,1838.85,311.3299999999999,14.56,3.68,33702.67,1060.21,1677.92
35,11.740000000000002,27.03,103543.93,1824.41,292.1400000000003,14.48,3.42,33573.0,1056.2,1672.19
36,12.280000000000001,27.12,103835.14,1834.53,303.03999999999996,14.58,3.75,34340.53,1064.86,1683.42
37,12.670000000000002,27.13,104330.42,1834.66,309.9200000000001,14.58,3.52,34647.08,1068.51,1688.7
38,12.560000000000002,26.79,100897.95,1792.55,242.22000000000025,14.48,3.35,33734.18,1049.03,1663.89
39,13.07,26.95,102346.86,1821.47,269.0799999999999,14.54,3.99,34491.8,1063.8,1684.98
40,13.399999999999999,26.99,102809.59,1827.36,272.1899999999996,14.49,3.86,34864.41,1063.66,1693.32
41,13.760000000000005,27.05,105297.19,1844.8,282.40999999999985,14.59,3.56,35437.73,1080.24,1708.28
42,14.04,26.97,102938.8,1844.4,271.4499999999998,14.59,3.84,35434.14,1081.0,1714.05
43,14.170000000000002,26.83,98933.11,1841.88,251.1899999999996,14.48,3.44,35148.38,1073.28,1715.81
44,14.440000000000005,26.87,101559.4,1848.42,232.51999999999953,14.45,3.98,35222.06,1078.55,1727.21
45,14.71,26.89,103145.39,1862.77,242.51000000000022,14.55,3.42,35612.07,1085.14,1745.42
46,14.800000000000004,26.81,102007.57,1854.25,218.26000000000022,14.46,3.46,35383.92,1083.56,1746.27
47,15.030000000000001,26.77,103266.55,1858.78,211.14000000000033,14.47,4.38,35238.33,1085.45,1756.22
48,15.32,26.78,103992.37,1867.23,205.94999999999982,14.5,3.99,35510.3,1088.76,1770.59
49,15.510000000000005,26.72,103682.7,1875.0,202.76000000000022,14.48,3.68,35554.96,1092.14,1778.17
50,15.700000000000003,26.78,102577.29,1883.92,201.59999999999945,14.44,3.77,35781.87,1101.92,1790.41
51,15.760000000000005,26.67,102950.0,1883.36,190.98999999999978,14.44,3.9,35519.92,1098.23,1796.16
52,15.89,26.67,102491.68,1889.5,191.22000000000025,14.43,3.68,35689.62,1100.51,1805.04
53,16.11,26.71,105689.65,1901.44,185.53999999999996,14.4,3.73,36077.29,1107.29,1816.59
54,16.510000000000005,26.77,106533.23,1918.45,194.97000000000025,14.39,3.5,36611.77,1115.41,1837.06
55,16.760000000000005,26.8,104786.58,1923.36,198.0699999999997,14.43,3.89,36726.12,1120.58,1848.93
56,16.880000000000003,26.73,106224.95,1921.85,175.96000000000004,14.36,3.53,36698.88,1119.86,1852.11
57,17.050000000000004,26.71,107424.22,1931.8,183.51999999999953,14.41,3.78,37086.28,1123.71,1864.4
58,17.11,26.7,106514.99,1934.9,177.21000000000004,14.41,3.61,36930.89,1122.8,1869.01
59,17.480000000000004,26.81,107151.85,1966.94,183.32999999999993,14.44,3.95,37467.49,1135.84,1885.05
