,ALCOHOL_s1[PPM],MONOXIDO DE CARBONO_S1[PPM],DIHIDROGENO_s1[PPM],ACETONA_s1[PPM],METANO_s1[PPM],ALCOHOL_s2[PPM],MONOXIDO DE CARBONO_S2[PPM],DIHIDROGENO_s2[PPM],ACETONA_s2[PPM],METANO_s2[PPM],temperatura,humedad,dx(ALCOHOL_s1[PPM]),dx(MONOXIDO DE CARBONO_S1[PPM]),dx(DIHIDROGENO_s1[PPM]),dx(ACETONA_s1[PPM]),dx(METANO_s1[PPM]),dx(ALCOHOL_s2[PPM]),dx(MONOXIDO DE CARBONO_S2[PPM]),dx(DIHIDROGENO_s2[PPM]),dx(ACETONA_s2[PPM]),dx(METANO_s2[PPM]),dx(temperatura),dx(humedad)
0,12.94,5.7,2419.59,185.13,1880.51,8.61,11.76,1226.54,73.66,117.01,33.2,14.0,-0.02999999999999936,-0.04999999999999982,-358.6700000000001,-2.789999999999992,-21.769999999999982,-0.21999999999999886,-0.7599999999999998,-22.420000000000073,-2.019999999999996,-0.7700000000000102,0.09999999999999432,0.0
1,12.91,5.65,2060.92,182.34,1858.74,8.39,11.0,1204.12,71.64,116.24,33.3,14.0,0.125,-0.050000000000000266,0.03999999999996362,-1.3900000000000006,-9.980000000000018,-0.1200000000000001,-0.1899999999999995,-11.610000000000014,-1.5300000000000011,-0.6950000000000003,0.04999999999999716,0.0
2,13.19,5.6,2419.67,182.35,1860.55,8.37,11.38,1203.32,70.6,115.62,33.3,14.0,0.21999999999999975,-0.03500000000000014,181.60500000000002,-0.3500000000000085,-4.855000000000018,-0.004999999999999893,0.21999999999999975,-11.284999999999968,-0.7449999999999974,-0.46000000000000085,0.0,0.0
3,13.35,5.58,2424.13,181.64,1849.03,8.38,11.44,1181.55,70.15,115.32,33.3,14.0,0.16500000000000004,-0.004999999999999893,185.125,-0.07500000000000284,-3.67999999999995,0.010000000000000675,0.02999999999999936,-8.654999999999973,-0.00999999999999801,0.28000000000000114,0.0,0.0
4,13.52,5.59,2789.92,182.2,1853.19,8.39,11.44,1186.01,70.58,116.18,33.3,14.0,0.16999999999999993,-0.004999999999999893,305.9649999999999,0.7150000000000034,1.4500000000000455,0.004999999999999893,0.03500000000000014,4.2450000000000045,0.29999999999999716,0.8800000000000026,0.0,0.5
5,13.69,5.57,3036.06,183.07,1851.93,8.39,11.51,1190.04,70.75,117.08,33.3,15.0,0.15500000000000025,0.0,153.07999999999993,0.5500000000000114,-3.5299999999999727,-0.015000000000000568,0.004999999999999893,1.8600000000000136,0.11999999999999744,0.7899999999999991,0.0,0.5
6,13.83,5.59,3096.08,183.3,1846.13,8.36,11.45,1189.73,70.82,117.76,33.3,15.0,0.14000000000000057,0.004999999999999893,4.975000000000136,0.585000000000008,-1.4650000000000318,-0.015000000000000568,-0.07500000000000018,-1.7849999999999682,0.02499999999999858,0.6450000000000031,0.0,-0.5
7,13.97,5.58,3046.01,184.24,1849.0,8.36,11.36,1186.47,70.8,118.37,33.3,14.0,0.19500000000000028,-0.009999999999999787,-23.670000000000073,1.809999999999988,-0.7150000000000318,0.004999999999999893,0.010000000000000675,0.2899999999999636,0.11500000000000199,0.6749999999999972,0.0,-0.5
8,14.22,5.57,3048.74,186.92,1844.7,8.37,11.47,1190.31,71.05,119.11,33.3,14.0,0.1849999999999996,0.0,-19.5150000000001,1.9399999999999977,-0.4149999999999636,0.025000000000000355,0.06500000000000039,4.725000000000023,0.2950000000000017,0.9450000000000003,0.0,0.0
9,14.34,5.58,3006.98,188.12,1848.17,8.41,11.49,1195.92,71.39,120.26,33.3,14.0,0.1200000000000001,0.004999999999999893,9.375,0.8950000000000102,3.8700000000000045,0.005000000000000782,-0.07000000000000028,1.5400000000000773,0.2950000000000017,1.3699999999999974,0.0,0.0
10,14.46,5.58,3067.49,188.71,1852.44,8.38,11.33,1193.39,71.64,121.85,33.3,14.0,0.125,0.015000000000000124,32.6099999999999,0.6749999999999972,3.105000000000018,-0.01499999999999968,-0.14500000000000046,5.084999999999923,0.2950000000000017,1.654999999999994,0.0,0.5
11,14.59,5.61,3072.2,189.47,1854.38,8.38,11.2,1206.09,71.98,123.57,33.3,15.0,0.10999999999999943,0.015000000000000124,24.8900000000001,1.2449999999999903,-0.44000000000005457,-0.005000000000000782,-0.16000000000000014,5.4849999999999,0.2149999999999963,1.5600000000000023,0.0,0.5
12,14.68,5.61,3117.27,191.2,1851.56,8.37,11.01,1204.36,72.07,124.97,33.3,15.0,0.09999999999999964,-0.015000000000000124,53.11500000000001,0.7650000000000006,-3.615000000000009,-0.010000000000000675,-0.0699999999999994,-3.089999999999918,-0.19500000000000028,0.5750000000000028,0.0,-0.5
13,14.79,5.58,3178.43,191.0,1847.15,8.36,11.06,1199.91,71.59,124.72,33.3,14.0,0.11500000000000021,-0.0050000000000003375,37.069999999999936,0.6500000000000057,0.3849999999999909,0.0,0.0600000000000005,-4.0499999999999545,0.07000000000000028,0.28999999999999915,0.0,-0.5
14,14.91,5.6,3191.41,192.5,1852.33,8.37,11.13,1196.26,72.21,125.55,33.3,14.0,0.14500000000000046,0.004999999999999893,-10.304999999999836,1.2999999999999972,1.6899999999999409,0.0,0.019999999999999574,0.19499999999993634,0.28999999999999915,1.5799999999999983,0.0,0.5
