,ALCOHOL_s1[PPM],MONOXIDO DE CARBONO_S1[PPM],DIHIDROGENO_s1[PPM],ACETONA_s1[PPM],METANO_s1[PPM],ALCOHOL_s2[PPM],MONOXIDO DE CARBONO_S2[PPM],DIHIDROGENO_s2[PPM],ACETONA_s2[PPM],METANO_s2[PPM]
30,22.5,25.13,13640.87,1301.19,1613.2399999999998,16.15,22.8,12185.6,798.47,1663.73
31,22.480000000000004,25.02,13616.29,1283.6,1606.1900000000005,15.7,2.03,12198.44,789.49,1653.31
32,22.550000000000004,24.95,13656.73,1281.57,1597.4899999999998,16.04,2.31,12164.02,787.71,1653.97
33,22.79,24.79,13603.69,1268.5,1581.4499999999998,16.04,2.56,12121.69,778.28,1651.13
34,23.07,24.66,13550.07,1250.87,1547.7700000000004,16.03,2.06,12060.69,767.33,1644.94
35,23.380000000000003,24.45,13516.08,1236.8,1524.8000000000002,15.95,2.63,12090.75,757.83,1642.07
36,23.560000000000002,24.31,13564.06,1213.25,1483.6800000000003,15.91,2.57,12093.44,749.7,1634.73
37,23.700000000000003,24.13,13582.61,1195.51,1452.6100000000006,15.83,2.12,12134.71,741.89,1631.29
38,23.86,24.01,13577.47,1184.49,1414.25,15.75,2.1,12130.22,735.28,1628.65
39,23.96,23.82,13570.46,1173.96,1381.8100000000004,15.7,2.66,12144.93,726.44,1627.71
40,24.050000000000004,23.77,13578.41,1169.47,1351.21,15.66,2.25,12168.42,723.03,1626.39
41,24.0,23.57,13473.04,1149.6,1306.0100000000002,15.61,2.57,12130.52,716.18,1620.32
42,24.11,23.53,13671.85,1152.88,1293.3000000000002,15.54,2.47,12220.0,716.81,1627.24
43,24.11,23.45,13684.26,1145.21,1265.3100000000004,15.53,2.55,12280.16,715.49,1628.0
44,24.130000000000003,23.37,13649.97,1140.92,1238.0100000000002,15.53,2.26,12248.98,710.82,1629.96
45,24.190000000000005,23.29,13703.57,1139.92,1225.5200000000004,15.49,2.47,12302.94,710.96,1635.25
46,23.990000000000002,23.12,13468.77,1129.89,1176.6100000000006,15.39,2.46,12195.21,702.21,1628.17
47,23.840000000000003,23.01,13435.0,1123.37,1146.87,15.31,2.8,12162.6,698.99,1625.95
48,24.0,23.04,13662.23,1130.65,1145.96,15.42,2.55,12320.74,703.85,1637.45
49,23.990000000000002,22.99,13691.36,1131.79,1127.1400000000003,15.32,2.61,12330.59,700.17,1643.55
50,23.72,22.82,13526.97,1120.54,1088.1100000000006,15.28,2.4,12261.44,694.58,1638.14
51,23.71,22.8,13515.98,1124.4,1073.8000000000002,15.22,2.32,12293.19,696.27,1642.41
52,23.6,22.72,13541.42,1117.77,1047.54,15.18,2.47,12277.89,693.26,1641.65
53,23.57,22.69,13560.19,1121.3,1038.4099999999999,15.14,2.23,12319.02,693.46,1648.7
54,23.630000000000003,22.68,13675.87,1127.69,1023.7399999999998,15.1,2.58,12392.94,696.6,1656.91
55,23.520000000000003,22.63,13601.85,1124.74,1006.7700000000004,15.16,2.96,12378.2,694.33,1659.3
56,23.32,22.51,13583.26,1120.14,983.1599999999999,15.11,2.51,12357.3,688.25,1657.57
57,23.160000000000004,22.43,13575.76,1116.62,965.4800000000005,15.02,2.67,12322.65,686.61,1658.13
58,23.120000000000005,22.44,13706.15,1121.5,954.1199999999999,15.03,2.52,12420.19,689.54,1665.51
59,23.050000000000004,22.38,13625.36,1117.52,928.0200000000004,15.04,2.66,12343.93,685.39,1662.71
