,ALCOHOL_s1[PPM],MONOXIDO DE CARBONO_S1[PPM],DIHIDROGENO_s1[PPM],ACETONA_s1[PPM],METANO_s1[PPM],ALCOHOL_s2[PPM],MONOXIDO DE CARBONO_S2[PPM],DIHIDROGENO_s2[PPM],ACETONA_s2[PPM],METANO_s2[PPM],temperatura,humedad,dx(ALCOHOL_s1[PPM]),dx(MONOXIDO DE CARBONO_S1[PPM]),dx(DIHIDROGENO_s1[PPM]),dx(ACETONA_s1[PPM]),dx(METANO_s1[PPM]),dx(ALCOHOL_s2[PPM]),dx(MONOXIDO DE CARBONO_S2[PPM]),dx(DIHIDROGENO_s2[PPM]),dx(ACETONA_s2[PPM]),dx(METANO_s2[PPM]),dx(temperatura),dx(humedad)
0,7.6,3.12,2512.65,82.62,1478.6,7.68,10.84,586.78,48.29,120.89,33.4,15.0,0.05000000000000071,0.009999999999999787,-929.51,-0.10000000000000853,2.290000000000191,-0.20999999999999996,-0.6699999999999999,58.58000000000004,3.3699999999999974,3.019999999999996,0.0,0.0
1,7.65,3.13,1583.14,82.52,1480.89,7.47,10.17,645.36,51.66,123.91,33.4,15.0,0.04500000000000037,0.010000000000000009,-432.83000000000004,0.08500000000000085,0.7599999999999909,-0.11499999999999977,-0.20999999999999996,22.235000000000014,1.379999999999999,1.3549999999999969,0.0,0.0
2,7.69,3.14,1646.99,82.79,1480.12,7.45,10.42,631.25,51.05,123.6,33.4,15.0,0.06999999999999984,-0.004999999999999893,11.379999999999995,0.6200000000000045,0.6899999999999409,-0.02499999999999991,0.11500000000000021,-9.730000000000018,-0.5349999999999966,-0.11999999999999744,0.0,0.0
3,7.79,3.12,1605.9,83.76,1482.27,7.42,10.4,625.9,50.59,123.67,33.4,15.0,0.10499999999999998,0.0,2.8600000000000136,0.5049999999999955,-1.4649999999999181,-0.015000000000000124,0.04499999999999993,-5.355000000000018,-0.46999999999999886,0.21000000000000085,0.0,0.0
4,7.9,3.14,1652.71,83.8,1477.19,7.42,10.51,620.54,50.11,124.02,33.4,15.0,0.10499999999999998,0.004999999999999893,4.909999999999968,0.2749999999999986,0.11000000000001364,0.010000000000000231,0.024999999999999467,-3.545000000000016,-0.33000000000000185,0.28000000000000114,-0.05000000000000071,0.0
5,8.0,3.13,1615.72,84.31,1482.49,7.44,10.45,618.81,49.93,124.23,33.3,15.0,0.08000000000000007,0.010000000000000009,1.7100000000000364,0.5500000000000043,-1.1050000000000182,-0.004999999999999893,-0.05999999999999961,-3.1549999999999727,0.045000000000001705,-0.00999999999999801,-0.05000000000000071,0.0
6,8.06,3.16,1656.13,84.9,1474.98,7.41,10.39,614.23,50.2,124.0,33.3,15.0,0.05999999999999961,0.0050000000000001155,2.2549999999999955,0.5300000000000011,2.284999999999968,0.0,-0.004999999999999893,-1.8199999999999932,0.14999999999999858,-0.125,0.05000000000000071,0.0
7,8.12,3.14,1620.23,85.37,1487.06,7.44,10.44,615.17,50.23,123.98,33.4,15.0,0.040000000000000036,-0.015000000000000124,1.80499999999995,0.32499999999999574,2.2799999999999727,0.020000000000000018,0.02999999999999936,-0.7400000000000091,-0.05000000000000071,0.2849999999999966,0.05000000000000071,0.0
8,8.14,3.13,1659.74,85.55,1479.54,7.45,10.45,612.75,50.1,124.57,33.4,15.0,0.03500000000000014,0.0,-6.985000000000014,0.2149999999999963,-3.1200000000000045,0.004999999999999893,-0.004999999999999893,0.12000000000000455,-0.28500000000000014,0.6550000000000011,0.0,0.0
9,8.19,3.14,1606.26,85.8,1480.82,7.45,10.43,615.41,49.66,125.29,33.4,15.0,0.03500000000000014,0.0,-9.44500000000005,0.13000000000000256,-1.4600000000000364,-0.03000000000000025,-0.07499999999999929,1.7799999999999727,-0.10000000000000142,0.5100000000000051,0.0,0.0
10,8.21,3.13,1640.85,85.81,1476.62,7.39,10.3,616.31,49.9,125.59,33.4,15.0,0.025000000000000355,-0.0050000000000001155,5.519999999999982,0.035000000000003695,-1.8500000000000227,-0.010000000000000231,-0.03000000000000025,-1.3349999999999795,-0.11999999999999744,0.6849999999999952,0.0,0.0
