,ALCOHOL_s1[PPM],MONOXIDO DE CARBONO_S1[PPM],DIHIDROGENO_s1[PPM],ACETONA_s1[PPM],METANO_s1[PPM],ALCOHOL_s2[PPM],MONOXIDO DE CARBONO_S2[PPM],DIHIDROGENO_s2[PPM],ACETONA_s2[PPM],METANO_s2[PPM],temperatura,humedad,dx(ALCOHOL_s1[PPM]),dx(MONOXIDO DE CARBONO_S1[PPM]),dx(DIHIDROGENO_s1[PPM]),dx(ACETONA_s1[PPM]),dx(METANO_s1[PPM]),dx(ALCOHOL_s2[PPM]),dx(MONOXIDO DE CARBONO_S2[PPM]),dx(DIHIDROGENO_s2[PPM]),dx(ACETONA_s2[PPM]),dx(METANO_s2[PPM]),dx(temperatura),dx(humedad)
0,10.34,3.22,3100.11,89.83,1401.54,7.41,10.22,250.43,27.86,74.45,33.1,15.0,0.14000000000000057,0.009999999999999787,-1157.8100000000002,0.37000000000000455,-1.5,-0.23000000000000043,-0.41999999999999993,3.1599999999999966,-0.05999999999999872,0.28999999999999204,0.0,0.0
1,10.48,3.23,1942.3,90.2,1400.04,7.18,9.8,253.59,27.8,74.74,33.1,15.0,0.28000000000000025,0.0,-617.0550000000001,0.5600000000000023,-0.3249999999999318,-0.125,-0.15000000000000036,-0.5949999999999989,0.03500000000000014,0.14499999999999602,0.05000000000000071,0.0
2,10.9,3.22,1866.0,90.95,1400.89,7.16,9.92,249.24,27.93,74.74,33.2,15.0,0.41999999999999993,0.0,-37.03499999999997,1.4649999999999963,-1.8450000000000273,0.0,0.0,1.5150000000000006,0.2599999999999998,0.980000000000004,0.05000000000000071,0.0
3,11.32,3.23,1868.23,93.13,1396.35,7.18,9.8,256.62,28.32,76.7,33.2,15.0,0.35499999999999954,0.014999999999999902,-38.075000000000045,1.394999999999996,-1.400000000000091,0.029999999999999805,0.040000000000000036,5.349999999999994,0.2699999999999996,1.6500000000000057,0.0,0.0
4,11.61,3.25,1789.85,93.74,1398.09,7.22,10.0,259.94,28.47,78.04,33.2,15.0,0.2599999999999998,0.0,2.3500000000000227,0.5050000000000026,1.0,0.015000000000000124,0.024999999999999467,4.335000000000008,0.08000000000000007,1.4050000000000011,0.0,0.0
5,11.84,3.23,1872.93,94.14,1398.35,7.21,9.85,265.29,28.48,79.51,33.2,15.0,0.21499999999999986,-0.02499999999999991,58.53500000000008,0.08500000000000085,1.7649999999999864,-0.040000000000000036,-0.08000000000000007,1.1550000000000011,-0.1399999999999988,0.8449999999999989,0.0,0.0
6,12.04,3.2,1906.92,93.91,1401.62,7.14,9.84,262.25,28.19,79.73,33.2,15.0,0.16500000000000004,-0.010000000000000009,40.745000000000005,0.6749999999999972,2.0750000000000455,-0.02499999999999991,0.0600000000000005,-0.17000000000001592,0.15499999999999936,0.3299999999999983,0.0,0.0
7,12.17,3.21,1954.42,95.49,1402.5,7.16,9.97,264.95,28.79,80.17,33.2,15.0,0.11000000000000032,0.02499999999999991,-30.00999999999999,2.635000000000005,-1.0749999999999318,0.010000000000000231,0.06500000000000039,4.360000000000014,0.46499999999999986,2.0649999999999977,0.0,0.0
8,12.26,3.25,1846.9,99.18,1399.47,7.16,9.97,270.97,29.12,83.86,33.2,15.0,0.08000000000000007,0.020000000000000018,-42.79500000000007,2.440000000000005,-0.8700000000000045,0.0,-0.08000000000000007,3.4399999999999977,0.34500000000000064,2.674999999999997,0.0,0.0
9,12.33,3.25,1868.83,100.37,1400.76,7.16,9.81,271.83,29.48,85.52,33.2,15.0,0.020000000000000462,0.0,-8.360000000000014,0.7549999999999955,-1.455000000000041,-0.004999999999999893,-0.1299999999999999,-0.9200000000000159,0.1349999999999998,1.0,0.0,0.0
