,ALCOHOL_s1[PPM],MONOXIDO DE CARBONO_S1[PPM],DIHIDROGENO_s1[PPM],ACETONA_s1[PPM],METANO_s1[PPM],ALCOHOL_s2[PPM],MONOXIDO DE CARBONO_S2[PPM],DIHIDROGENO_s2[PPM],ACETONA_s2[PPM],METANO_s2[PPM],temperatura,humedad,dx(ALCOHOL_s1[PPM]),dx(MONOXIDO DE CARBONO_S1[PPM]),dx(DIHIDROGENO_s1[PPM]),dx(ACETONA_s1[PPM]),dx(METANO_s1[PPM]),dx(ALCOHOL_s2[PPM]),dx(MONOXIDO DE CARBONO_S2[PPM]),dx(DIHIDROGENO_s2[PPM]),dx(ACETONA_s2[PPM]),dx(METANO_s2[PPM]),dx(temperatura),dx(humedad)
0,8.42,3.28,2801.05,99.8,1482.08,7.71,9.19,282.95,32.52,76.16,32.6,16.0,0.040000000000000924,-0.020000000000000018,-1040.16,-0.09999999999999432,-2.8199999999999363,-0.2999999999999998,0.6300000000000008,0.6700000000000159,0.04999999999999716,-0.3499999999999943,0.0,0.0
1,8.46,3.26,1760.89,99.7,1479.26,7.41,9.82,283.62,32.57,75.81,32.6,16.0,0.1299999999999999,-0.019999999999999796,-477.21000000000004,0.16499999999999915,-1.9149999999999636,-0.14500000000000002,0.5250000000000004,-0.5449999999999875,0.10499999999999687,0.020000000000003126,0.0,0.0
2,8.68,3.24,1846.63,100.13,1478.25,7.42,10.24,281.86,32.73,76.2,32.6,16.0,0.21999999999999975,-0.004999999999999893,21.159999999999968,0.23499999999999943,-0.36000000000001364,-0.010000000000000231,0.1349999999999998,1.5449999999999875,0.02499999999999858,0.36999999999999744,0.0,0.0
3,8.9,3.25,1803.21,100.17,1478.54,7.39,10.09,286.71,32.62,76.55,32.6,16.0,0.19500000000000028,0.0,-18.350000000000023,0.17999999999999972,0.6449999999999818,-0.004999999999999893,-0.1850000000000005,3.344999999999999,0.125,0.5850000000000009,0.0,0.0
4,9.07,3.24,1809.93,100.49,1479.54,7.41,9.87,288.55,32.98,77.37,32.6,16.0,0.16999999999999993,0.0,-26.899999999999977,0.25500000000000256,0.48500000000001364,0.010000000000000231,-0.13999999999999968,3.2150000000000034,0.125,0.6200000000000045,0.05000000000000071,0.0
5,9.24,3.25,1749.41,100.68,1479.51,7.41,9.81,293.14,32.87,77.79,32.7,16.0,0.20500000000000007,0.009999999999999787,-39.41000000000008,0.10500000000000398,3.3799999999999955,0.015000000000000124,-0.25,3.7949999999999875,0.14500000000000313,0.8049999999999997,0.05000000000000071,0.0
6,9.48,3.26,1731.11,100.7,1486.3,7.44,9.37,296.14,33.27,78.98,32.7,16.0,0.2599999999999998,0.0,-2.6650000000000773,0.4449999999999932,4.19500000000005,0.02499999999999991,0.04499999999999993,1.2050000000000125,0.21499999999999986,0.9249999999999972,0.0,0.0
7,9.76,3.25,1744.08,101.57,1487.9,7.46,9.9,295.55,33.3,79.64,32.7,16.0,0.2699999999999996,0.0,31.910000000000082,0.8699999999999974,-1.8299999999999272,-0.010000000000000231,0.19500000000000028,0.8950000000000102,0.134999999999998,0.7100000000000009,0.0,0.0
8,10.02,3.26,1794.93,102.44,1482.64,7.42,9.76,297.93,33.54,80.4,32.7,16.0,0.2400000000000002,0.004999999999999893,-39.924999999999955,0.5100000000000051,0.15499999999997272,-0.02499999999999991,-0.2400000000000002,1.924999999999983,0.1700000000000017,1.6450000000000031,0.0,0.0
9,10.24,3.26,1664.23,102.59,1488.21,7.41,9.42,299.4,33.64,82.93,32.7,16.0,0.2599999999999998,0.0050000000000001155,-19.25999999999999,0.625,5.009999999999991,0.015000000000000124,-0.04499999999999993,1.2199999999999989,0.15000000000000213,2.479999999999997,0.0,0.0
10,10.54,3.27,1756.41,103.69,1492.66,7.45,9.67,300.37,33.84,85.36,32.7,16.0,0.3200000000000003,0.0050000000000001155,70.10000000000002,1.2299999999999969,3.125,0.02499999999999991,0.41999999999999993,1.710000000000008,0.16000000000000014,1.5599999999999952,-0.05000000000000071,0.0
11,10.88,3.27,1804.43,105.05,1494.46,7.46,10.26,302.82,33.96,86.05,32.6,16.0,0.3700000000000001,0.0,37.569999999999936,1.3200000000000003,3.439999999999941,0.029999999999999805,0.33499999999999996,2.8899999999999864,0.0799999999999983,1.2000000000000028,-0.05000000000000071,0.0
12,11.28,3.27,1831.55,106.33,1499.54,7.51,10.34,306.15,34.0,87.76,32.6,16.0,0.3799999999999999,0.0,-7.44500000000005,1.1850000000000023,6.585000000000036,0.015000000000000124,0.004999999999999893,1.8400000000000034,0.1750000000000007,1.7749999999999986,0.05000000000000071,0.0
13,11.64,3.27,1789.54,107.42,1507.63,7.49,10.27,306.5,34.31,89.6,32.7,16.0,0.4350000000000005,-0.0050000000000001155,10.830000000000041,0.6450000000000031,6.585000000000036,0.004999999999999893,-0.04499999999999993,-1.3199999999999932,0.1750000000000007,2.1699999999999946,0.05000000000000071,0.0
