,ALCOHOL_s1[PPM],MONOXIDO DE CARBONO_S1[PPM],DIHIDROGENO_s1[PPM],ACETONA_s1[PPM],METANO_s1[PPM],ALCOHOL_s2[PPM],MONOXIDO DE CARBONO_S2[PPM],DIHIDROGENO_s2[PPM],ACETONA_s2[PPM],METANO_s2[PPM],temperatura,humedad,dx(ALCOHOL_s1[PPM]),dx(MONOXIDO DE CARBONO_S1[PPM]),dx(DIHIDROGENO_s1[PPM]),dx(ACETONA_s1[PPM]),dx(METANO_s1[PPM]),dx(ALCOHOL_s2[PPM]),dx(MONOXIDO DE CARBONO_S2[PPM]),dx(DIHIDROGENO_s2[PPM]),dx(ACETONA_s2[PPM]),dx(METANO_s2[PPM]),dx(temperatura),dx(humedad)
0,16.25,3.23,3386.52,95.19,1775.07,8.43,11.76,280.49,32.22,127.66,34.8,15.0,0.07000000000000028,-0.009999999999999787,-1439.3899999999999,0.20000000000000284,-8.659999999999854,-0.20999999999999908,-0.5600000000000005,-4.420000000000016,0.0,-0.6299999999999955,0.0,0.0
1,16.32,3.22,1947.13,95.39,1766.41,8.22,11.2,276.07,32.22,127.03,34.8,15.0,0.23499999999999943,0.0050000000000001155,-682.325,0.6099999999999994,-4.594999999999914,-0.10999999999999943,-0.1200000000000001,-0.01500000000001478,-0.030000000000001137,0.269999999999996,0.0,0.0
2,16.72,3.24,2021.87,96.41,1765.88,8.21,11.52,280.46,32.16,128.2,34.8,15.0,0.375,0.010000000000000009,-7.44500000000005,1.2800000000000011,-4.910000000000082,-0.025000000000000355,0.14000000000000057,2.2299999999999898,0.0,2.0999999999999943,0.0,0.0
3,17.07,3.24,1932.24,97.95,1756.59,8.17,11.48,280.53,32.22,131.23,34.8,15.0,0.3100000000000005,0.004999999999999893,-16.229999999999905,1.7049999999999983,-4.225000000000023,-0.025000000000000355,-0.08999999999999986,1.7900000000000205,0.20500000000000185,2.0450000000000017,0.0,0.0
4,17.34,3.25,1989.41,99.82,1757.43,8.16,11.34,284.04,32.57,132.29,34.8,15.0,0.22000000000000064,0.004999999999999893,-7.375,1.2149999999999963,1.9650000000000318,0.03000000000000025,-0.0600000000000005,2.630000000000024,0.3949999999999996,0.7550000000000097,0.0,0.0
5,17.51,3.25,1917.49,100.38,1760.52,8.23,11.36,285.79,33.01,132.74,34.8,15.0,0.1899999999999995,0.0,-20.915000000000077,0.41500000000000625,4.850000000000023,0.03000000000000025,-0.040000000000000036,3.3549999999999898,0.2699999999999996,1.1300000000000097,0.0,0.0
6,17.72,3.25,1947.58,100.65,1767.13,8.22,11.26,290.75,33.11,134.55,34.8,15.0,0.20500000000000007,0.0,25.715000000000032,0.17999999999999972,5.764999999999986,-0.009999999999999787,-0.019999999999999574,3.7949999999999875,0.13000000000000256,1.875,0.0,0.0
7,17.92,3.25,1968.92,100.74,1772.05,8.21,11.32,293.38,33.27,136.49,34.8,15.0,0.15000000000000036,0.0,26.235000000000014,0.6299999999999955,5.8599999999999,0.004999999999999893,0.040000000000000036,2.7949999999999875,0.33500000000000085,1.7849999999999966,0.0,0.0
8,18.02,3.25,2000.05,101.91,1778.85,8.23,11.34,296.34,33.78,138.12,34.8,15.0,0.0649999999999995,-0.004999999999999893,-12.5,0.8000000000000043,3.8799999999999955,-0.010000000000000675,-0.09499999999999975,1.5150000000000148,0.33999999999999986,2.174999999999997,0.05000000000000071,0.0
9,18.05,3.24,1943.92,102.34,1779.81,8.19,11.13,296.41,33.95,140.84,34.9,15.0,0.040000000000000924,0.010000000000000009,-53.129999999999995,1.25,2.5150000000001,-0.009999999999999787,-0.2549999999999999,1.6900000000000261,0.14499999999999957,2.4650000000000034,0.05000000000000071,0.0
10,18.1,3.27,1893.79,104.41,1783.88,8.21,10.83,299.72,34.07,143.05,34.9,15.0,0.0600000000000005,0.009999999999999787,3.9449999999999363,1.5649999999999977,2.590000000000032,0.0,0.10499999999999954,2.6999999999999886,0.129999999999999,2.450000000000003,0.0,0.0
11,18.17,3.26,1951.81,105.47,1784.99,8.19,11.34,301.81,34.21,145.74,34.9,15.0,0.08000000000000007,0.0,56.86500000000001,0.9050000000000011,-1.1050000000000182,0.009999999999999787,0.25,0.8599999999999852,0.10000000000000142,2.6400000000000006,0.0,0.0
12,18.26,3.27,2007.52,106.22,1781.67,8.23,11.33,301.44,34.27,148.33,34.9,15.0,0.0649999999999995,0.015000000000000124,-6.269999999999982,0.6000000000000014,-2.8600000000000136,0.010000000000000675,-0.054999999999999716,0.22499999999999432,0.15500000000000114,1.9099999999999966,0.0,0.0
13,18.3,3.29,1939.27,106.67,1779.27,8.21,11.23,302.26,34.52,149.56,34.9,15.0,0.11999999999999922,0.030000000000000027,-64.30499999999995,2.240000000000002,17.834999999999923,0.024999999999999467,-0.054999999999999716,4.8799999999999955,0.514999999999997,2.8299999999999983,0.0,0.0
14,18.5,3.33,1878.91,110.7,1817.34,8.28,11.22,311.2,35.3,153.99,34.9,15.0,0.125,0.030000000000000027,-43.90999999999997,2.5450000000000017,22.590000000000032,0.07999999999999918,0.054999999999999716,2.865000000000009,0.6600000000000001,3.0349999999999966,0.0,0.0
