,ALCOHOL_s1[PPM],MONOXIDO DE CARBONO_S1[PPM],DIHIDROGENO_s1[PPM],ACETONA_s1[PPM],METANO_s1[PPM],ALCOHOL_s2[PPM],MONOXIDO DE CARBONO_S2[PPM],DIHIDROGENO_s2[PPM],ACETONA_s2[PPM],METANO_s2[PPM],temperatura,humedad,dx(ALCOHOL_s1[PPM]),dx(MONOXIDO DE CARBONO_S1[PPM]),dx(DIHIDROGENO_s1[PPM]),dx(ACETONA_s1[PPM]),dx(METANO_s1[PPM]),dx(ALCOHOL_s2[PPM]),dx(MONOXIDO DE CARBONO_S2[PPM]),dx(DIHIDROGENO_s2[PPM]),dx(ACETONA_s2[PPM]),dx(METANO_s2[PPM]),dx(temperatura),dx(humedad)
0,17.03,9.31,6858.27,348.58,2419.66,9.95,14.21,4761.23,180.87,221.17,33.4,13.0,-0.010000000000001563,-0.040000000000000924,-585.2800000000007,0.9600000000000364,8.600000000000364,-0.1399999999999988,-0.8000000000000007,-76.60999999999967,1.299999999999983,0.8200000000000216,0.0,0.0
1,17.02,9.27,6272.99,349.54,2428.26,9.81,13.41,4684.62,182.17,221.99,33.4,13.0,0.08999999999999986,-0.010000000000000675,-310.0,3.625,7.9650000000001455,-0.04999999999999982,-0.16000000000000014,-24.20999999999958,1.0349999999999966,0.8850000000000051,0.0,-0.5
2,17.21,9.29,6238.27,355.83,2435.59,9.85,13.89,4712.81,182.94,222.94,33.4,12.0,0.16500000000000092,0.03000000000000025,-41.35999999999967,5.549999999999983,9.4849999999999,-0.015000000000000568,0.16999999999999993,7.420000000000073,0.9550000000000125,1.0,0.0,-0.5
3,17.35,9.33,6190.27,360.64,2447.23,9.78,13.75,4699.46,184.08,223.99,33.4,12.0,0.11500000000000021,0.05000000000000071,-25.390000000000327,3.210000000000008,4.014999999999873,0.0,-0.025000000000000355,-2.0450000000000728,0.519999999999996,1.210000000000008,0.0,1.0
4,17.44,9.39,6187.49,362.25,2443.62,9.85,13.84,4708.72,183.98,225.36,33.4,14.0,0.11999999999999922,0.009999999999999787,-6.855000000000018,2.7249999999999943,-1.3250000000000455,0.015000000000000568,0.03500000000000014,37.085000000000036,1.2399999999999949,2.2049999999999983,0.0,1.0
5,17.59,9.35,6176.56,366.09,2444.58,9.81,13.82,4773.63,186.56,228.4,33.4,14.0,0.2649999999999988,0.01499999999999968,96.03500000000031,5.52000000000001,23.269999999999982,0.0,-0.019999999999999574,150.01499999999987,4.615000000000009,2.1599999999999966,0.0,0.0
6,17.97,9.42,6379.56,373.29,2490.16,9.85,13.8,5008.75,193.21,229.68,33.4,14.0,0.21499999999999986,0.055000000000000604,106.625,3.9950000000000045,29.029999999999973,0.05999999999999961,0.054999999999999716,149.73999999999978,3.049999999999997,1.625,0.0,0.0
7,18.02,9.46,6389.81,374.08,2502.64,9.93,13.93,5073.11,192.66,231.65,33.4,14.0,0.05000000000000071,0.025000000000000355,-21.43000000000029,0.6299999999999955,8.0150000000001,0.04499999999999993,0.09499999999999975,11.50500000000011,-0.27000000000001023,1.3199999999999932,0.05000000000000071,0.0
8,18.07,9.47,6336.7,374.55,2506.19,9.94,13.99,5031.76,192.67,232.32,33.5,14.0,0.04499999999999993,-0.005000000000000782,-52.73000000000002,1.3100000000000023,2.3400000000001455,-0.01499999999999968,0.004999999999999893,-19.139999999999873,0.5550000000000068,1.1299999999999955,0.05000000000000071,0.0
9,18.11,9.45,6284.35,376.7,2507.32,9.9,13.94,5034.83,193.77,233.91,33.5,14.0,0.004999999999999005,-0.004999999999999893,4.619999999999891,1.5049999999999955,6.884999999999991,0.020000000000000462,0.0,18.394999999999982,0.6150000000000091,1.6899999999999977,0.0,0.0
