,ALCOHOL_s1[PPM],MONOXIDO DE CARBONO_S1[PPM],DIHIDROGENO_s1[PPM],ACETONA_s1[PPM],METANO_s1[PPM],ALCOHOL_s2[PPM],MONOXIDO DE CARBONO_S2[PPM],DIHIDROGENO_s2[PPM],ACETONA_s2[PPM],METANO_s2[PPM],temperatura,humedad,dx(ALCOHOL_s1[PPM]),dx(MONOXIDO DE CARBONO_S1[PPM]),dx(DIHIDROGENO_s1[PPM]),dx(ACETONA_s1[PPM]),dx(METANO_s1[PPM]),dx(ALCOHOL_s2[PPM]),dx(MONOXIDO DE CARBONO_S2[PPM]),dx(DIHIDROGENO_s2[PPM]),dx(ACETONA_s2[PPM]),dx(METANO_s2[PPM]),dx(temperatura),dx(humedad)
0,15.09,7.16,4063.78,226.16,2093.09,9.17,12.92,2371.09,103.62,157.97,34.8,14.0,-0.129999999999999,-0.10000000000000053,115.82999999999947,-5.409999999999997,-8.360000000000127,-0.09999999999999964,-0.8300000000000001,-65.10000000000036,-2.0,-1.2800000000000011,0.0,0.0
1,14.96,7.06,4179.61,220.75,2084.73,9.07,12.09,2305.99,101.62,156.69,34.8,14.0,-0.025000000000000355,-0.08999999999999986,133.3599999999999,-2.8149999999999977,-7.695000000000164,-0.07500000000000018,-0.20999999999999996,-57.88000000000011,-1.5150000000000006,-0.7600000000000051,0.0,0.0
2,15.04,6.98,4330.5,220.53,2077.7,9.02,12.5,2255.33,100.59,156.45,34.8,14.0,0.09999999999999964,-0.03999999999999959,37.13000000000011,0.625,-3.8350000000000364,-0.04999999999999982,0.15000000000000036,-34.399999999999864,-0.5800000000000054,0.045000000000001705,0.0,0.0
3,15.16,6.98,4253.87,222.0,2077.06,8.97,12.39,2237.19,100.46,156.78,34.8,14.0,0.16500000000000004,0.0,29.5300000000002,2.719999999999999,0.5150000000001,-0.040000000000000036,-0.08000000000000007,-12.509999999999991,0.0,0.25500000000000966,0.0,0.0
4,15.37,6.98,4389.56,225.97,2078.73,8.94,12.34,2230.31,100.59,156.96,34.8,14.0,0.15500000000000025,-0.025000000000000355,30.570000000000164,1.3149999999999977,1.1800000000000637,-0.040000000000000036,-0.0600000000000005,-14.134999999999991,-0.125,0.06499999999999773,0.0,0.0
5,15.47,6.93,4315.01,224.63,2079.42,8.89,12.27,2208.92,100.21,156.91,34.8,14.0,0.15500000000000025,-0.03500000000000014,-53.190000000000055,1.125,-5.069999999999936,-0.02999999999999936,-0.07500000000000018,-7.224999999999909,0.14000000000000057,0.37999999999999545,0.0,0.0
6,15.68,6.91,4283.18,228.22,2068.59,8.88,12.19,2215.86,100.87,157.72,34.8,14.0,0.14999999999999947,-0.020000000000000018,95.63999999999987,2.9150000000000063,-7.495000000000118,0.0,-0.01499999999999968,3.394999999999982,0.22500000000000142,1.4399999999999977,0.0,-0.5
7,15.77,6.89,4506.29,230.46,2064.43,8.89,12.24,2215.71,100.66,159.79,34.8,13.0,0.07000000000000028,0.0,93.17999999999984,3.0049999999999955,4.5349999999998545,0.009999999999999787,0.13500000000000068,-2.365000000000009,-0.1700000000000017,1.980000000000004,0.0,-0.5
8,15.82,6.91,4469.54,234.23,2077.66,8.9,12.46,2211.13,100.53,161.68,34.8,13.0,0.08000000000000007,0.03000000000000025,75.18499999999995,3.239999999999995,-0.16999999999984539,-0.015000000000000568,0.08499999999999996,2.5799999999999272,0.13000000000000256,2.2950000000000017,0.0,0.5
9,15.93,6.95,4656.66,236.94,2064.09,8.86,12.41,2220.87,100.92,164.38,34.8,14.0,0.17999999999999972,0.02499999999999991,356.4000000000001,2.094999999999999,-1.3699999999998909,-0.004999999999999893,0.004999999999999893,12.924999999999955,0.40500000000000114,2.344999999999999,0.0,0.5
10,16.18,6.96,5182.34,238.42,2074.92,8.89,12.47,2236.98,101.34,166.37,34.8,14.0,0.2400000000000002,0.02499999999999991,343.99000000000024,1.1200000000000045,10.49499999999989,0.020000000000000462,0.03000000000000025,14.924999999999955,0.5700000000000003,1.3449999999999989,0.0,-0.5
11,16.41,7.0,5344.64,239.18,2085.08,8.9,12.47,2250.72,102.06,167.07,34.8,13.0,0.22000000000000064,0.004999999999999893,127.35500000000002,0.37000000000000455,7.079999999999927,0.02999999999999936,0.024999999999999467,6.7349999999999,0.8449999999999989,1.4599999999999937,0.0,-0.5
12,16.62,6.97,5437.05,239.16,2089.08,8.95,12.52,2250.45,103.03,169.29,34.8,13.0,0.1999999999999993,-0.015000000000000124,7.754999999999654,0.125,6.0,0.01499999999999968,0.004999999999999893,-3.269999999999982,0.35999999999999943,2.1450000000000102,0.0,-0.5
