,ALCOHOL_s1[PPM],MONOXIDO DE CARBONO_S1[PPM],DIHIDROGENO_s1[PPM],ACETONA_s1[PPM],METANO_s1[PPM],ALCOHOL_s2[PPM],MONOXIDO DE CARBONO_S2[PPM],DIHIDROGENO_s2[PPM],ACETONA_s2[PPM],METANO_s2[PPM]
30,23.03,25.13,13838.26,1458.02,1312.3500000000004,15.74,22.23,12335.93,880.55,1738.89
31,23.050000000000004,25.02,13705.69,1439.58,1360.4700000000003,15.37,2.82,12273.8,873.64,1725.84
32,23.15,24.95,13626.14,1433.92,1352.0600000000004,15.66,2.43,12284.88,871.0,1722.56
33,23.330000000000005,24.81,14433.94,1416.43,1333.12,15.62,2.46,12214.21,860.28,1718.64
34,23.580000000000005,24.66,13456.04,1389.25,1310.0299999999997,15.55,2.8,12128.37,851.21,1708.04
35,23.85,24.52,13477.37,1370.63,1291.2200000000003,15.56,2.14,12130.22,845.56,1707.8
36,24.080000000000005,24.4,13895.54,1353.13,1270.67,15.54,2.18,12148.95,834.98,1704.55
37,24.200000000000003,24.28,17677.94,1334.1,1247.1900000000005,15.53,2.17,12157.57,824.98,1699.2
38,24.28,24.15,13530.26,1315.12,1223.1500000000005,15.49,2.32,12166.43,820.17,1697.59
39,24.330000000000005,24.07,13445.15,1300.37,1197.46,15.49,2.28,12173.7,809.21,1695.07
40,24.29,23.92,13523.88,1283.27,1174.2799999999997,15.35,2.21,12154.53,801.82,1689.45
41,24.260000000000005,23.85,13452.02,1269.25,1149.2300000000005,15.32,2.02,12137.07,795.01,1686.56
42,24.160000000000004,23.68,13424.89,1258.99,1124.58,15.34,2.25,12121.38,787.66,1678.32
43,24.1,23.58,13426.0,1247.57,1103.0699999999997,15.31,2.33,12129.49,778.91,1675.19
44,24.03,23.52,13495.64,1243.18,1085.92,15.22,1.99,12185.17,776.69,1672.8
45,23.870000000000005,23.43,13442.59,1230.82,1059.79,15.2,1.82,12181.95,771.64,1665.98
46,23.61,23.28,13363.36,1214.33,1026.3000000000002,15.16,2.0,12052.11,762.19,1653.24
47,23.480000000000004,23.18,13402.62,1205.31,1003.8299999999999,15.09,2.42,12038.32,756.99,1648.77
48,23.230000000000004,23.08,13323.87,1195.14,978.5,15.06,2.52,12017.13,752.61,1644.15
49,23.11,22.99,13358.7,1189.44,962.0600000000004,15.06,2.48,12051.23,747.21,1639.74
50,22.990000000000002,22.93,13378.23,1188.04,939.6300000000001,15.04,2.55,12006.88,743.63,1634.57
51,22.78,22.81,13317.15,1176.11,917.1199999999999,14.99,2.64,11985.83,738.81,1628.6
52,22.61,22.73,13342.32,1165.29,894.4000000000005,14.92,2.49,11974.27,736.36,1622.61
53,22.46,22.68,13329.37,1161.19,876.6900000000005,14.9,2.23,12008.04,730.86,1620.6
54,22.300000000000004,22.61,13342.16,1157.61,856.8000000000002,14.84,2.32,11980.22,726.56,1616.02
55,22.1,22.57,13360.52,1152.28,839.1400000000003,14.84,2.28,11991.88,723.29,1612.59
56,21.92,22.49,13323.77,1147.64,820.9499999999998,14.81,2.17,12023.25,720.9,1609.69
57,21.79,22.43,13348.44,1143.27,805.2700000000004,14.77,2.32,12008.51,717.91,1604.91
58,21.64,22.37,13337.38,1142.37,789.4899999999998,14.76,2.31,11981.69,717.66,1601.0
59,21.43,22.34,13288.98,1134.59,766.2600000000002,14.71,2.25,11917.0,716.62,1591.57
