,ALCOHOL_s1[PPM],MONOXIDO DE CARBONO_S1[PPM],DIHIDROGENO_s1[PPM],ACETONA_s1[PPM],METANO_s1[PPM],ALCOHOL_s2[PPM],MONOXIDO DE CARBONO_S2[PPM],DIHIDROGENO_s2[PPM],ACETONA_s2[PPM],METANO_s2[PPM],temperatura,humedad,dx(ALCOHOL_s1[PPM]),dx(MONOXIDO DE CARBONO_S1[PPM]),dx(DIHIDROGENO_s1[PPM]),dx(ACETONA_s1[PPM]),dx(METANO_s1[PPM]),dx(ALCOHOL_s2[PPM]),dx(MONOXIDO DE CARBONO_S2[PPM]),dx(DIHIDROGENO_s2[PPM]),dx(ACETONA_s2[PPM]),dx(METANO_s2[PPM]),dx(temperatura),dx(humedad)
0,15.83,3.25,3571.55,95.55,1810.39,8.52,12.04,297.16,33.56,124.19,34.9,15.0,0.10999999999999943,0.0,-1729.3500000000001,0.18999999999999773,-15.0300000000002,-0.2400000000000002,-0.7399999999999984,-1.75,0.21999999999999886,-0.3100000000000023,0.0,0.0
1,15.94,3.25,1842.2,95.74,1795.36,8.28,11.3,295.41,33.78,123.88,34.9,15.0,0.2600000000000007,0.004999999999999893,-846.0950000000001,0.8200000000000003,-8.660000000000082,-0.13999999999999968,-0.1999999999999993,-1.0550000000000068,0.07499999999999929,0.11500000000000199,-0.05000000000000071,0.0
2,16.35,3.26,1879.36,97.19,1793.07,8.24,11.64,295.05,33.71,124.42,34.8,15.0,0.3600000000000003,0.014999999999999902,40.96500000000003,1.6600000000000037,-3.3999999999999773,-0.02999999999999936,0.16500000000000004,3.0749999999999886,0.054999999999999716,0.5650000000000048,-0.05000000000000071,0.0
3,16.66,3.28,1924.13,99.06,1788.56,8.22,11.63,301.56,33.89,125.01,34.8,15.0,0.29499999999999993,0.0050000000000001155,-24.25999999999999,1.3400000000000034,-1.6899999999999409,-0.03000000000000025,-0.03000000000000025,3.6049999999999898,0.134999999999998,1.1950000000000003,0.0,0.0
4,16.94,3.27,1830.84,99.87,1789.69,8.18,11.58,302.26,33.98,126.81,34.8,15.0,0.24499999999999922,0.0,-11.32000000000005,0.8200000000000003,3.1299999999999955,0.024999999999999467,0.04499999999999993,2.3100000000000023,0.259999999999998,2.7649999999999935,0.0,0.0
5,17.15,3.28,1901.49,100.7,1794.82,8.27,11.72,306.18,34.41,130.54,34.8,15.0,0.15499999999999936,0.014999999999999902,9.345000000000027,0.4399999999999977,5.154999999999973,0.040000000000000036,0.05999999999999961,1.4850000000000136,0.1700000000000017,2.6850000000000023,0.0,0.0
6,17.25,3.3,1849.53,100.75,1800.0,8.26,11.7,305.23,34.32,132.18,34.8,15.0,0.11000000000000121,0.010000000000000009,-18.389999999999986,0.2950000000000017,2.8700000000000045,-0.009999999999999787,-0.0600000000000005,1.710000000000008,0.09000000000000341,1.1000000000000085,0.0,0.0
7,17.37,3.3,1864.71,101.29,1800.56,8.25,11.6,309.6,34.59,132.74,34.8,15.0,0.09999999999999964,-0.004999999999999893,-8.990000000000009,0.759999999999998,1.8350000000000364,0.0,-0.04499999999999993,2.539999999999992,0.17999999999999972,0.9899999999999949,0.05000000000000071,0.0
8,17.45,3.29,1831.55,102.27,1803.67,8.26,11.61,310.31,34.68,134.16,34.9,15.0,0.07000000000000028,-0.004999999999999893,-7.519999999999982,0.8200000000000003,3.355000000000018,0.004999999999999893,0.020000000000000462,1.4449999999999932,0.09999999999999787,1.6599999999999966,0.05000000000000071,0.0
9,17.51,3.29,1849.67,102.93,1807.27,8.26,11.64,312.49,34.79,136.06,34.9,15.0,-0.004999999999999005,-0.0050000000000001155,40.985000000000014,-0.4399999999999977,-9.285000000000082,-0.024999999999999467,0.010000000000000675,-1.0999999999999943,-0.07000000000000028,0.519999999999996,-0.05000000000000071,0.0
10,17.44,3.28,1913.52,101.39,1785.1,8.21,11.63,308.11,34.54,135.2,34.8,15.0,-0.015000000000000568,-0.015000000000000124,64.71499999999992,-0.24500000000000455,-13.725000000000023,-0.009999999999999787,0.02999999999999936,-4.015000000000015,-0.1750000000000007,0.625,-0.05000000000000071,0.0
11,17.48,3.26,1979.1,102.44,1779.82,8.24,11.7,304.46,34.44,137.31,34.8,15.0,0.04499999999999993,-0.010000000000000009,4.720000000000027,0.8500000000000014,-3.159999999999968,-0.010000000000000675,-0.025000000000000355,0.03999999999999204,0.15500000000000114,1.8850000000000051,0.05000000000000071,0.0
12,17.53,3.26,1922.96,103.09,1778.78,8.19,11.58,308.19,34.85,138.97,34.9,15.0,0.03500000000000014,0.0050000000000001155,-9.924999999999955,0.5249999999999986,2.925000000000068,-0.025000000000000355,-0.09999999999999964,2.6500000000000057,0.13000000000000256,2.155000000000001,0.05000000000000071,0.0
13,17.55,3.27,1959.25,103.49,1785.67,8.19,11.5,309.76,34.7,141.62,34.9,15.0,0.07499999999999929,0.015000000000000124,-3.3899999999999864,1.0799999999999983,7.090000000000032,0.020000000000000462,0.040000000000000036,2.6850000000000023,0.05999999999999872,2.780000000000001,0.0,0.0
14,17.68,3.29,1916.18,105.25,1792.96,8.23,11.66,313.56,34.97,144.53,34.9,15.0,0.125,0.020000000000000018,3.919999999999959,1.6850000000000023,8.995000000000005,0.03500000000000014,0.09499999999999975,2.7750000000000057,0.3049999999999997,2.8299999999999983,0.0,0.0
