,ALCOHOL_s1[PPM],MONOXIDO DE CARBONO_S1[PPM],DIHIDROGENO_s1[PPM],ACETONA_s1[PPM],METANO_s1[PPM],ALCOHOL_s2[PPM],MONOXIDO DE CARBONO_S2[PPM],DIHIDROGENO_s2[PPM],ACETONA_s2[PPM],METANO_s2[PPM]
30,13.32,28.89,185785.37,2020.78,378.3900000000003,14.83,20.96,36756.78,1119.9,1617.08
31,13.410000000000004,28.9,121125.96,2016.47,398.46000000000004,14.51,3.92,37040.67,1124.54,1619.05
32,13.89,28.88,121029.32,2016.1,398.72999999999956,14.79,4.03,37109.45,1118.17,1619.93
33,14.579999999999998,28.84,119873.43,2003.1,388.1099999999997,14.7,3.93,37041.5,1115.38,1622.0
34,15.300000000000004,28.81,120581.4,2000.39,370.78999999999996,14.73,3.81,37094.6,1114.76,1624.17
35,15.740000000000002,28.7,121368.65,1977.7,358.3900000000003,14.71,3.75,37175.66,1105.24,1623.51
36,16.190000000000005,28.63,120581.72,1960.36,329.47000000000025,14.63,3.67,37286.07,1099.39,1623.8
37,16.82,28.51,120417.1,1944.48,320.25,14.61,3.93,37305.65,1094.47,1623.19
38,17.25,28.43,120449.11,1928.46,313.7699999999995,14.58,3.87,37360.21,1092.8,1623.84
39,17.590000000000003,28.38,117438.05,1922.28,298.8599999999997,14.55,4.03,37379.84,1088.11,1623.66
40,17.85,28.33,118490.21,1915.9,277.72000000000025,14.48,4.02,37499.81,1088.44,1622.88
41,17.990000000000002,28.21,117420.12,1905.42,253.22000000000025,14.45,3.95,37534.0,1081.69,1620.21
42,18.340000000000003,28.19,118302.18,1905.9,253.75,14.53,3.96,37692.06,1086.03,1622.66
43,18.54,28.13,118158.22,1899.38,244.77999999999975,14.52,3.98,37674.52,1087.21,1622.94
44,18.700000000000003,28.1,117723.64,1899.98,217.52999999999975,14.44,3.88,37768.19,1086.81,1623.84
45,18.740000000000002,27.94,115493.03,1887.3,201.97000000000025,14.43,3.98,37571.68,1080.21,1618.01
46,18.86,27.87,116120.38,1887.97,193.94999999999982,14.4,4.21,37859.85,1082.65,1621.35
47,18.950000000000003,27.84,115157.42,1886.56,192.84000000000015,14.37,3.77,38180.39,1084.46,1622.19
48,19.0,27.81,116168.36,1886.65,171.0599999999995,14.33,3.83,38041.69,1085.7,1621.81
49,19.0,27.75,116037.05,1882.67,158.10999999999967,14.33,3.76,38016.19,1083.61,1619.92
50,19.03,27.74,115538.35,1883.37,159.6199999999999,14.34,3.74,38267.89,1090.57,1621.98
51,18.93,27.73,113601.29,1878.92,136.65999999999985,14.28,4.14,38019.33,1084.0,1617.89
52,18.89,27.71,112813.54,1876.01,125.30000000000018,14.25,4.3,38144.86,1082.03,1617.21
53,18.86,27.68,113010.96,1875.95,116.57999999999993,14.29,3.93,38253.72,1085.23,1618.68
54,18.800000000000004,27.69,113688.92,1877.11,118.59000000000015,14.25,4.02,38422.26,1085.09,1618.04
55,18.61,27.51,112732.03,1867.74,95.89000000000033,14.23,3.89,37999.39,1075.52,1609.62
56,18.58,27.46,113161.83,1871.86,81.61999999999989,14.18,4.04,38107.41,1075.17,1610.12
57,18.54,27.43,113001.44,1871.46,81.96000000000004,14.21,3.84,37898.58,1074.1,1608.97
58,18.270000000000003,27.32,111533.1,1864.65,47.94999999999982,14.16,4.02,37762.22,1066.16,1602.23
59,18.18,27.31,109307.21,1861.4,33.97999999999956,14.12,3.83,37750.84,1066.11,1602.13
