,ALCOHOL_s1[PPM],MONOXIDO DE CARBONO_S1[PPM],DIHIDROGENO_s1[PPM],ACETONA_s1[PPM],METANO_s1[PPM],ALCOHOL_s2[PPM],MONOXIDO DE CARBONO_S2[PPM],DIHIDROGENO_s2[PPM],ACETONA_s2[PPM],METANO_s2[PPM]
30,9.43,27.23,31807.64,1793.36,628.1899999999996,15.17,21.46,27057.93,923.3,1620.42
31,9.170000000000002,27.04,31132.0,1752.27,593.8000000000002,14.73,3.33,26345.41,911.06,1590.76
32,9.450000000000003,26.8,30655.04,1724.04,540.2699999999995,14.98,3.63,25997.05,902.37,1573.95
33,10.190000000000005,26.74,30642.19,1719.49,527.5699999999997,15.11,3.45,26017.14,902.2,1578.57
34,10.89,26.57,30579.78,1706.23,515.0999999999995,14.98,3.54,26018.73,895.12,1581.3
35,11.490000000000002,26.48,30950.61,1697.88,508.2699999999995,14.97,3.47,26180.84,892.39,1584.46
36,12.010000000000005,26.28,30759.57,1687.06,483.40999999999985,14.88,3.22,26024.89,881.31,1582.96
37,12.380000000000003,26.14,30446.79,1666.8,435.2399999999998,14.8,3.48,26166.09,874.05,1576.95
38,12.800000000000004,26.02,30352.89,1653.96,415.9399999999996,14.81,3.17,26059.55,869.81,1575.98
39,13.160000000000004,25.98,30501.43,1648.86,393.5599999999995,14.74,3.43,26206.38,871.41,1576.03
40,13.280000000000001,25.93,30578.72,1637.15,375.09999999999945,14.72,3.56,26201.72,868.08,1574.26
41,13.630000000000003,25.96,30807.44,1634.81,356.53999999999996,14.7,3.35,26283.8,871.19,1575.73
42,13.910000000000004,25.94,30819.05,1631.03,342.1400000000003,14.65,3.79,26337.66,869.57,1576.84
43,14.100000000000001,25.87,30785.91,1626.93,321.84999999999945,14.65,3.61,26206.0,864.9,1574.91
44,14.230000000000004,25.82,30871.67,1620.36,296.3800000000001,14.58,3.46,26330.69,865.07,1572.37
45,14.440000000000005,25.69,30960.78,1616.8,284.03999999999996,14.49,3.65,26607.08,864.84,1573.19
46,14.480000000000004,25.57,30920.28,1611.03,259.1099999999997,14.5,3.57,26316.46,862.05,1570.2
47,14.530000000000001,25.48,30774.04,1606.27,232.0,14.51,3.51,26507.07,862.64,1567.86
48,14.530000000000001,25.42,30840.49,1598.66,214.6899999999996,14.49,3.42,26277.77,860.16,1564.29
49,14.469999999999999,25.31,30139.02,1586.84,180.4399999999996,14.38,3.39,26195.22,853.61,1556.1
50,14.440000000000005,25.19,29958.58,1579.54,152.85999999999967,14.32,3.66,26007.57,848.88,1551.47
51,14.530000000000001,25.17,30120.26,1583.21,155.53999999999996,14.36,3.53,26111.46,851.03,1553.18
52,14.46,25.1,29950.33,1573.86,123.96000000000004,14.32,3.53,25977.83,843.9,1548.0
53,14.14,24.81,29443.65,1544.53,47.19999999999982,14.11,3.38,25247.17,827.42,1524.8
54,13.899999999999999,24.65,28968.2,1525.9,-16.550000000000182,14.05,3.41,24636.17,816.09,1511.34
55,13.93,24.6,28977.88,1525.16,-21.81999999999971,14.06,3.49,24709.38,817.61,1512.81
56,14.010000000000005,24.63,29334.51,1528.45,-21.56999999999971,14.08,3.59,25065.04,820.22,1514.98
57,13.920000000000002,24.54,29023.55,1520.71,-50.090000000000146,14.0,3.74,24840.16,819.23,1509.52
58,13.940000000000005,24.54,29380.3,1523.91,-56.650000000000546,14.03,3.56,25090.79,820.88,1511.67
59,13.96,24.51,29394.31,1522.87,-50.73000000000047,13.98,3.32,25238.21,821.11,1511.47
