,ALCOHOL_s1[PPM],MONOXIDO DE CARBONO_S1[PPM],DIHIDROGENO_s1[PPM],ACETONA_s1[PPM],METANO_s1[PPM],ALCOHOL_s2[PPM],MONOXIDO DE CARBONO_S2[PPM],DIHIDROGENO_s2[PPM],ACETONA_s2[PPM],METANO_s2[PPM],temperatura,humedad,dx(ALCOHOL_s1[PPM]),dx(MONOXIDO DE CARBONO_S1[PPM]),dx(DIHIDROGENO_s1[PPM]),dx(ACETONA_s1[PPM]),dx(METANO_s1[PPM]),dx(ALCOHOL_s2[PPM]),dx(MONOXIDO DE CARBONO_S2[PPM]),dx(DIHIDROGENO_s2[PPM]),dx(ACETONA_s2[PPM]),dx(METANO_s2[PPM]),dx(temperatura),dx(humedad)
0,16.07,6.96,3526.3,236.66,2198.2,9.42,13.16,2220.75,104.71,158.82,,,0.4800000000000004,0.41000000000000014,-577.6300000000001,5.259999999999991,42.320000000000164,-0.08999999999999986,-0.46000000000000085,225.17999999999984,8.560000000000002,6.75,,
1,16.55,7.37,2948.67,241.92,2240.52,9.33,12.7,2445.93,113.27,165.57,,,0.17999999999999972,0.04999999999999982,-462.72500000000014,-1.8049999999999926,-3.949999999999818,-0.1349999999999998,-0.23000000000000043,20.954999999999927,0.2850000000000037,-0.8599999999999994,,
2,16.43,7.06,2600.85,233.05,2190.3,9.15,12.7,2262.66,105.28,157.1,33.1,14.0,-0.019999999999999574,-0.18500000000000005,-210.20000000000005,-6.589999999999989,-32.79500000000007,-0.10500000000000043,-0.004999999999999893,-109.32499999999982,-5.259999999999998,-4.670000000000002,,
3,16.51,7.0,2528.27,228.74,2174.93,9.12,12.69,2227.28,102.75,156.23,33.1,14.0,-0.05000000000000071,-0.11499999999999977,-105.40999999999985,-7.295000000000002,-21.935000000000173,-0.015000000000000568,-0.019999999999999574,-78.79999999999995,-2.740000000000002,-1.1949999999999932,0.0,0.0
4,16.33,6.83,2390.03,218.46,2146.43,9.12,12.66,2105.06,99.8,154.71,33.1,14.0,-0.07500000000000107,-0.10999999999999988,-93.875,-5.63000000000001,-20.434999999999945,-0.01499999999999968,-0.03500000000000014,-86.86000000000013,-1.9200000000000017,-1.0049999999999955,0.0,0.0
5,16.36,6.78,2340.52,217.48,2134.06,9.09,12.62,2053.56,98.91,154.22,33.1,14.0,0.05500000000000149,-0.03500000000000014,-34.825000000000045,-0.75,-9.174999999999955,-0.04499999999999993,-0.0600000000000005,-51.174999999999955,-1.0,-0.18000000000000682,0.0,0.5
6,16.44,6.76,2320.38,216.96,2128.08,9.03,12.54,2002.71,97.8,154.35,33.1,15.0,0.08000000000000007,-0.020000000000000018,-20.779999999999973,-0.04999999999999716,-3.0249999999998636,-0.009999999999999787,-0.019999999999999574,-25.829999999999927,-0.5049999999999955,0.18500000000000227,0.0,0.5
7,16.52,6.74,2298.96,217.38,2128.01,9.07,12.58,2001.9,97.9,154.59,33.1,15.0,0.02999999999999936,-0.020000000000000018,-29.24000000000001,-0.21000000000000796,-4.539999999999964,-0.004999999999999893,-0.01499999999999968,-31.519999999999982,-0.1599999999999966,-0.015000000000000568,0.0,-0.5
8,16.5,6.72,2261.9,216.54,2119.0,9.02,12.51,1939.67,97.48,154.32,33.1,14.0,-0.009999999999999787,-0.020000000000000018,-28.170000000000073,-0.75,-10.88000000000011,-0.04499999999999993,-0.05999999999999961,-52.245000000000005,-0.4000000000000057,-0.07500000000000284,0.0,-0.5
9,16.5,6.7,2242.62,215.88,2106.25,8.98,12.46,1897.41,97.1,154.44,33.1,14.0,-0.009999999999999787,-0.009999999999999787,-29.110000000000127,-0.4549999999999983,-8.539999999999964,-0.004999999999999893,0.0,-29.129999999999995,-0.375,0.0,0.0,0.0
10,16.48,6.7,2203.68,215.63,2101.92,9.01,12.51,1881.41,96.73,154.32,33.1,14.0,-0.015000000000000568,-0.020000000000000018,-27.37999999999988,-0.3100000000000023,-4.75,0.03500000000000014,0.03999999999999915,-4.085000000000036,-0.4399999999999977,-0.12999999999999545,0.0,0.0
11,16.47,6.66,2187.86,215.26,2096.75,9.05,12.54,1889.24,96.22,154.18,33.1,14.0,0.015000000000000568,-0.040000000000000036,-17.519999999999982,0.030000000000001137,-5.470000000000027,-0.03500000000000014,-0.07500000000000018,-5.375,-0.18500000000000227,-0.03499999999999659,0.0,0.5
12,16.51,6.62,2168.64,215.69,2090.98,8.94,12.36,1870.66,96.36,154.25,33.1,15.0,0.015000000000000568,-0.010000000000000231,-10.660000000000082,0.5100000000000051,-2.9249999999999545,-0.05000000000000071,-0.08499999999999996,-9.899999999999977,0.08500000000000085,0.625,0.0,0.5
13,16.5,6.64,2166.54,216.28,2090.9,8.95,12.37,1869.44,96.39,155.43,33.1,15.0,0.0,0.009999999999999787,-10.274999999999864,0.34499999999999886,0.02500000000009095,0.015000000000000568,-0.04999999999999982,-2.0450000000000728,0.11999999999999744,0.8250000000000028,0.0,-0.5
14,16.51,6.64,2148.09,216.38,2091.03,8.97,12.26,1866.57,96.6,155.9,33.1,14.0,0.03999999999999915,-0.004999999999999893,14.045000000000073,0.48499999999999943,1.3450000000000273,0.005000000000000782,-0.01499999999999968,1.8399999999999181,0.29999999999999716,0.4650000000000034,0.0,-0.5
15,16.58,6.63,2194.63,217.25,2093.59,8.96,12.34,1873.12,96.99,156.36,33.1,14.0,0.049999999999998934,0.015000000000000124,19.399999999999864,1.0100000000000051,4.649999999999864,-0.010000000000000675,0.054999999999999716,11.18500000000006,0.22500000000000142,0.539999999999992,0.0,0.5
16,16.61,6.67,2186.89,218.4,2100.33,8.95,12.37,1888.94,97.05,156.98,33.1,15.0,-0.014999999999998792,0.03000000000000025,-7.070000000000164,1.0849999999999937,2.509999999999991,0.024999999999999467,0.07500000000000018,9.780000000000086,0.2150000000000034,0.6699999999999875,0.0,0.5
17,16.55,6.69,2180.49,219.42,2098.61,9.01,12.49,1892.68,97.42,157.7,33.1,15.0,-0.03999999999999915,-0.009999999999999787,-7.1099999999999,0.75,-5.490000000000009,0.005000000000000782,0.015000000000000568,-7.960000000000036,0.28999999999999915,0.9300000000000068,0.0,0.0
18,16.53,6.65,2172.67,219.9,2089.35,8.96,12.4,1873.02,97.63,158.84,33.1,15.0,-0.019999999999999574,-0.0050000000000003375,-2.4249999999999545,1.3500000000000085,-1.7950000000000728,-0.024999999999999467,-0.10000000000000053,-9.975000000000023,0.11999999999999744,1.2850000000000108,0.0,0.0
19,16.51,6.68,2175.64,222.12,2095.02,8.96,12.29,1872.73,97.66,160.27,33.1,15.0,-0.015000000000000568,0.02499999999999991,-2.785000000000082,2.8900000000000006,4.690000000000055,0.01499999999999968,-0.020000000000000462,5.764999999999986,0.17500000000000426,1.7650000000000006,0.0,0.0
20,16.5,6.7,2167.1,225.68,2098.73,8.99,12.36,1884.55,97.98,162.37,33.1,15.0,-0.040000000000000924,0.0,1.7200000000000273,1.9549999999999983,-0.724999999999909,0.034999999999999254,0.08500000000000085,3.3799999999999955,0.1600000000000037,1.384999999999991,0.0,0.0
21,16.43,6.68,2179.08,226.03,2093.57,9.03,12.46,1879.49,97.98,163.04,33.1,15.0,-0.03999999999999915,-0.010000000000000231,0.31500000000005457,1.384999999999991,-7.930000000000064,-0.004999999999999893,0.03000000000000025,-3.965000000000032,0.28999999999999915,1.1299999999999955,0.05000000000000071,-0.5
22,16.42,6.68,2167.73,228.45,2082.87,8.98,12.42,1876.62,98.56,164.63,33.2,14.0,0.005000000000000782,0.0050000000000003375,-2.240000000000009,2.4849999999999994,-0.09500000000002728,-0.0699999999999994,-0.1200000000000001,10.335000000000036,0.519999999999996,1.25,0.05000000000000071,-0.5
23,16.44,6.69,2174.6,231.0,2093.38,8.89,12.22,1900.16,99.02,165.54,33.2,14.0,0.009999999999999787,0.0050000000000003375,9.8900000000001,2.3599999999999994,4.085000000000036,-0.004999999999999893,0.03500000000000014,8.8900000000001,0.26500000000000057,0.9300000000000068,0.0,0.5
24,16.44,6.69,2187.51,233.17,2091.04,8.97,12.49,1894.4,99.09,166.49,33.2,15.0,-0.025000000000000355,-0.0050000000000003375,-12.789999999999964,0.5900000000000034,-2.025000000000091,0.02999999999999936,0.10999999999999943,-6.175000000000068,0.005000000000002558,0.6450000000000102,0.0,0.5
