,ALCOHOL_s1[PPM],MONOXIDO DE CARBONO_S1[PPM],DIHIDROGENO_s1[PPM],ACETONA_s1[PPM],METANO_s1[PPM],ALCOHOL_s2[PPM],MONOXIDO DE CARBONO_S2[PPM],DIHIDROGENO_s2[PPM],ACETONA_s2[PPM],METANO_s2[PPM]
30,11.230000000000004,29.24,65687.92,2062.94,552.1400000000003,15.08,21.32,39424.0,1157.49,1621.1
31,11.36,29.23,115159.28,2054.25,555.6700000000001,14.75,3.96,39492.12,1157.12,1620.72
32,11.780000000000001,29.22,126101.08,2054.88,556.5299999999997,15.02,4.05,39584.46,1158.59,1622.29
33,12.410000000000004,29.17,126516.46,2044.21,555.4799999999996,15.05,3.97,39614.19,1155.38,1624.33
34,13.120000000000005,29.09,124677.35,2038.82,548.6800000000003,15.03,4.15,39954.47,1156.54,1629.62
35,13.560000000000002,28.99,124820.83,2024.35,534.8599999999997,15.05,4.0,40077.66,1153.94,1632.49
36,14.120000000000005,28.88,123474.5,2007.79,511.0500000000002,14.98,4.05,40006.01,1147.18,1633.86
37,14.560000000000002,28.83,123505.93,1997.57,487.09999999999945,14.92,3.88,39852.68,1141.0,1635.64
38,15.020000000000003,28.8,124156.32,1993.19,483.25,14.84,3.99,40115.52,1143.43,1640.24
39,15.46,28.76,121002.6,1991.07,468.34999999999945,14.87,4.07,40338.57,1140.18,1644.79
40,15.660000000000004,28.68,120370.91,1974.12,440.4399999999996,14.84,3.86,40322.8,1138.81,1645.19
41,15.910000000000004,28.54,119647.33,1968.43,419.7600000000002,14.84,3.85,40252.08,1138.77,1646.48
42,16.25,28.5,119034.69,1965.61,402.15999999999985,14.83,3.85,40352.07,1134.8,1650.21
43,16.630000000000003,28.38,117545.78,1956.32,385.6400000000003,14.75,4.14,40557.27,1133.15,1651.05
44,16.810000000000002,28.34,117160.32,1951.02,359.1199999999999,14.69,3.58,40329.16,1131.07,1656.01
45,17.060000000000002,28.27,118247.1,1943.48,345.71000000000004,14.7,3.97,40443.24,1129.75,1659.69
46,17.240000000000002,28.11,116877.92,1935.83,329.39999999999964,14.67,4.0,40230.4,1126.11,1660.95
47,17.380000000000003,28.04,117136.5,1935.65,310.8699999999999,14.6,3.84,39920.88,1124.97,1664.48
48,17.53,27.98,115002.34,1926.87,294.65999999999985,14.55,4.07,39966.15,1122.1,1669.68
49,17.700000000000003,27.89,117150.47,1927.82,281.6899999999996,14.58,3.92,39924.21,1121.74,1674.08
50,17.870000000000005,27.81,115029.86,1928.83,279.52999999999975,14.6,3.94,40312.31,1120.47,1681.19
51,17.97,27.8,115404.13,1929.1,285.8699999999999,14.53,3.74,40259.44,1121.64,1687.6
52,18.07,27.75,114816.65,1927.27,262.34000000000015,14.5,3.82,40202.35,1118.55,1688.96
53,18.22,27.72,115357.1,1922.68,249.4300000000003,14.56,3.96,39926.05,1117.76,1691.73
54,18.480000000000004,27.75,115248.83,1931.4,247.76999999999953,14.52,3.87,40428.26,1122.31,1698.12
55,18.560000000000002,27.73,113803.58,1933.93,239.51999999999953,14.5,3.82,40301.6,1122.7,1702.86
56,18.64,27.71,114411.77,1934.36,237.6899999999996,14.55,3.8,40674.82,1119.62,1710.73
57,18.690000000000005,27.67,128624.17,1930.28,220.92000000000007,14.55,6.13,40251.36,1120.43,1712.67
58,18.79,27.66,124359.09,1932.67,209.65999999999985,14.4,6.09,40373.87,1120.18,1718.65
59,18.85,27.51,117325.92,1929.44,194.34999999999945,14.48,5.41,40363.03,1116.01,1718.75
