,ALCOHOL_s1[PPM],MONOXIDO DE CARBONO_S1[PPM],DIHIDROGENO_s1[PPM],ACETONA_s1[PPM],METANO_s1[PPM],ALCOHOL_s2[PPM],MONOXIDO DE CARBONO_S2[PPM],DIHIDROGENO_s2[PPM],ACETONA_s2[PPM],METANO_s2[PPM],temperatura,humedad,dx(ALCOHOL_s1[PPM]),dx(MONOXIDO DE CARBONO_S1[PPM]),dx(DIHIDROGENO_s1[PPM]),dx(ACETONA_s1[PPM]),dx(METANO_s1[PPM]),dx(ALCOHOL_s2[PPM]),dx(MONOXIDO DE CARBONO_S2[PPM]),dx(DIHIDROGENO_s2[PPM]),dx(ACETONA_s2[PPM]),dx(METANO_s2[PPM]),dx(temperatura),dx(humedad)
0,9.5,3.3,2583.68,94.17,1817.04,8.42,11.91,639.05,53.39,108.29,34.8,15.0,0.019999999999999574,-0.009999999999999787,-830.2599999999998,-0.23000000000000398,-10.319999999999936,-0.17999999999999972,-0.7200000000000006,-31.629999999999995,-2.3299999999999983,-1.8900000000000006,0.0,0.0
1,9.52,3.29,1753.42,93.94,1806.72,8.24,11.19,607.42,51.06,106.4,34.8,15.0,0.07500000000000018,-0.004999999999999893,-366.3499999999999,0.060000000000002274,-9.204999999999927,-0.06500000000000039,-0.11500000000000021,-13.924999999999955,-1.0749999999999993,-1.095000000000006,0.0,0.0
2,9.65,3.29,1850.98,94.29,1798.63,8.29,11.68,611.2,51.24,106.1,34.8,15.0,0.125,0.004999999999999893,22.549999999999955,0.5649999999999977,-1.1649999999999636,0.004999999999999893,0.20000000000000018,-1.579999999999984,0.11499999999999844,-0.06500000000000483,0.0,0.0
3,9.77,3.3,1798.52,95.07,1804.39,8.25,11.59,604.26,51.29,106.27,34.8,15.0,0.1200000000000001,0.010000000000000009,-15.590000000000032,0.7099999999999937,1.5849999999999227,-0.004999999999999893,-0.01499999999999968,-3.5850000000000364,0.1750000000000007,0.5800000000000054,0.0,0.0
4,9.89,3.31,1819.8,95.71,1801.8,8.28,11.65,604.03,51.59,107.26,34.8,15.0,0.10000000000000053,0.0,2.6749999999999545,1.0750000000000028,-5.25,-0.01499999999999968,-0.03500000000000014,2.894999999999982,-0.054999999999999716,0.7899999999999991,0.0,0.0
5,9.97,3.3,1803.87,97.22,1793.89,8.22,11.52,610.05,51.18,107.85,34.8,15.0,0.08000000000000007,0.0,11.220000000000027,1.7600000000000051,-7.2549999999999955,-0.01499999999999968,-0.040000000000000036,1.375,0.1599999999999966,0.5899999999999963,0.0,0.0
6,10.05,3.31,1842.24,99.23,1787.29,8.25,11.57,606.78,51.91,108.44,34.8,15.0,0.054999999999999716,-0.004999999999999893,1.0750000000000455,1.3950000000000031,-2.105000000000018,0.01499999999999968,0.025000000000000355,2.1850000000000023,0.15500000000000114,1.0900000000000034,0.0,0.0
7,10.08,3.29,1806.02,100.01,1789.68,8.25,11.57,614.42,51.49,110.03,34.8,15.0,0.02999999999999936,-0.0050000000000001155,6.059999999999945,0.5749999999999957,0.7300000000000182,0.01499999999999968,0.04499999999999993,4.0,0.010000000000001563,1.125,0.0,0.0
8,10.11,3.3,1854.36,100.38,1788.75,8.28,11.66,614.78,51.93,110.69,34.8,15.0,0.01499999999999968,0.014999999999999902,4.419999999999959,0.26500000000000057,-2.3150000000000546,-0.004999999999999893,0.040000000000000036,-0.014999999999986358,0.3049999999999997,0.8149999999999977,0.0,0.0
9,10.11,3.32,1814.86,100.54,1785.05,8.24,11.65,614.39,52.1,111.66,34.8,15.0,0.020000000000000462,0.015000000000000124,5.100000000000023,0.06500000000000483,1.0299999999999727,-0.024999999999999467,-0.03000000000000025,0.9399999999999977,0.09499999999999886,0.8700000000000045,0.0,0.0
