,ALCOHOL_s1[PPM],MONOXIDO DE CARBONO_S1[PPM],DIHIDROGENO_s1[PPM],ACETONA_s1[PPM],METANO_s1[PPM],ALCOHOL_s2[PPM],MONOXIDO DE CARBONO_S2[PPM],DIHIDROGENO_s2[PPM],ACETONA_s2[PPM],METANO_s2[PPM]
30,6.789999999999999,25.68,22095.71,1775.51,-95.38000000000011,13.92,19.65,19042.75,881.94,1833.24
31,6.670000000000002,25.54,90715.47,1757.26,-107.05000000000018,13.59,3.9,18584.3,870.55,1819.23
32,6.82,25.46,90267.32,1745.29,-123.05000000000018,13.87,3.71,18386.28,868.16,1811.01
33,7.050000000000004,25.34,92942.5,1733.01,-138.55000000000018,13.88,3.93,18377.84,857.44,1806.54
34,7.149999999999999,25.16,89923.47,1705.62,-168.0,13.77,4.0,18213.94,844.51,1794.47
35,7.149999999999999,24.81,86809.33,1665.22,-221.55000000000018,13.7,4.21,17653.52,823.26,1767.29
36,7.539999999999999,24.85,85119.31,1665.77,-220.44999999999982,13.68,3.76,17976.36,827.93,1776.09
37,7.57,24.58,83760.48,1634.87,-257.09000000000015,13.64,3.84,17655.16,813.88,1760.17
38,8.130000000000003,24.62,84412.14,1649.35,-248.76000000000022,13.61,3.44,18116.36,822.57,1777.34
39,7.840000000000003,24.21,80863.81,1594.91,-328.9499999999998,13.51,3.13,17271.84,797.77,1738.89
40,7.630000000000003,23.87,77952.35,1551.26,-393.97000000000025,13.39,3.61,16788.95,777.71,1705.87
41,8.100000000000001,23.96,77567.85,1568.6,-378.1700000000001,13.44,3.64,17165.49,788.48,1727.79
42,8.440000000000005,23.92,77399.82,1573.64,-392.3699999999999,13.4,3.64,17282.62,788.83,1737.25
43,8.380000000000003,23.7,76914.46,1549.9,-425.59000000000015,13.31,3.26,16959.73,774.68,1722.64
44,8.730000000000004,23.71,76826.55,1560.92,-427.3599999999997,13.34,3.68,17202.06,782.98,1741.21
45,8.96,23.71,76818.75,1568.4,-432.52000000000044,13.27,3.5,17367.36,787.82,1753.86
46,9.370000000000005,23.79,77909.46,1585.72,-426.4499999999998,13.34,3.39,17704.33,796.74,1776.19
47,9.68,23.83,79505.78,1598.45,-426.4800000000005,13.33,2.97,17926.46,801.7,1797.58
48,10.25,23.97,81713.57,1635.47,-397.9400000000005,13.39,3.09,18410.6,819.7,1838.99
49,11.450000000000003,24.54,85642.11,1731.71,-297.3699999999999,13.57,3.84,19659.99,866.22,1926.55
50,11.810000000000002,24.58,87801.74,1750.77,-292.6300000000001,13.51,4.06,19878.54,874.6,1957.95
51,11.880000000000003,24.48,85999.4,1745.85,-309.2300000000005,13.54,3.88,19692.3,870.76,1966.69
52,12.300000000000004,24.59,88467.56,1771.73,-284.8599999999997,13.6,4.31,20056.25,882.09,1999.71
53,12.79,24.7,88587.93,1802.82,-270.3599999999997,13.63,4.02,20329.75,899.67,2036.8
54,12.82,24.63,88873.23,1797.28,-275.8599999999997,13.62,3.86,20236.86,895.57,2044.71
55,13.07,24.63,89655.95,1806.63,-277.3800000000001,13.64,3.51,20194.88,899.44,2062.41
56,13.14,24.59,88648.16,1807.61,-284.4800000000005,13.62,3.74,20206.33,897.81,2074.64
57,13.630000000000003,24.84,91335.56,1850.66,-247.84000000000015,13.68,3.66,20708.36,917.79,2126.99
58,13.740000000000002,24.77,96048.44,1855.1,-250.3100000000004,13.68,4.48,20649.91,919.0,2141.35
59,13.740000000000002,24.67,89905.37,1841.22,-272.15999999999985,13.63,3.82,20445.93,912.96,2139.42
