,ALCOHOL_s1[PPM],MONOXIDO DE CARBONO_S1[PPM],DIHIDROGENO_s1[PPM],ACETONA_s1[PPM],METANO_s1[PPM],ALCOHOL_s2[PPM],MONOXIDO DE CARBONO_S2[PPM],DIHIDROGENO_s2[PPM],ACETONA_s2[PPM],METANO_s2[PPM]
30,7.640000000000001,28.08,173243.53,1932.72,224.26000000000022,14.49,20.47,30566.89,1077.72,1678.17
31,7.380000000000003,27.77,107511.46,1886.81,181.22000000000025,14.08,3.08,30079.26,1052.53,1650.57
32,7.950000000000003,27.99,110547.42,1915.67,211.69999999999982,14.48,3.36,30662.0,1068.96,1673.3
33,8.46,27.89,111279.76,1907.65,207.89999999999964,14.44,3.65,30621.59,1064.76,1675.18
34,9.340000000000003,28.2,114324.98,1951.14,294.21000000000004,14.6,3.71,31633.66,1092.86,1711.4
35,9.57,27.97,111207.5,1920.12,273.6899999999996,14.52,3.57,31261.32,1076.14,1703.22
36,9.82,27.75,109634.84,1888.49,239.0599999999995,14.53,3.83,30935.79,1059.83,1691.32
37,10.240000000000002,27.69,109021.27,1878.15,220.28999999999996,14.49,3.59,31118.94,1055.34,1693.14
38,10.660000000000004,27.66,108116.32,1876.81,214.1199999999999,14.49,3.25,31107.69,1055.25,1697.89
39,10.670000000000002,27.37,106029.32,1843.22,156.77999999999975,14.35,3.64,30521.52,1036.49,1680.67
40,11.480000000000004,27.67,108242.86,1894.05,216.0599999999995,14.41,3.64,32114.69,1072.71,1722.87
41,11.700000000000003,27.6,108044.13,1887.77,203.05000000000018,14.45,3.33,31873.08,1063.64,1725.71
42,12.020000000000003,27.56,109994.17,1890.57,190.57999999999993,14.4,3.5,31997.16,1069.03,1735.2
43,12.870000000000005,27.85,112984.2,1941.15,240.10999999999967,14.52,3.34,33452.44,1100.69,1776.21
44,13.29,28.03,113425.96,1979.55,270.8299999999999,14.52,3.35,34424.91,1122.59,1809.24
45,14.510000000000005,28.58,119877.44,2072.36,362.5599999999995,14.73,3.7,35843.73,1162.17,1877.82
46,14.260000000000005,28.27,115175.15,2031.87,311.8599999999997,14.63,3.48,35198.15,1142.65,1861.98
47,13.600000000000001,27.64,110606.41,1954.35,208.6800000000003,14.48,3.47,33496.11,1103.27,1813.01
48,13.730000000000004,27.63,109023.43,1944.18,199.19999999999982,14.43,3.5,33445.11,1104.27,1813.68
49,13.5,27.36,108073.04,1901.44,142.01000000000022,14.39,3.59,32694.98,1072.59,1790.29
50,13.490000000000002,27.2,105787.83,1883.19,114.18000000000029,14.25,3.46,32249.46,1062.82,1780.16
51,13.21,26.83,103745.02,1841.4,44.32999999999993,14.18,3.31,31206.66,1040.04,1751.67
52,13.270000000000003,26.79,101702.43,1835.48,23.229999999999563,14.16,3.41,31495.06,1040.08,1753.23
53,13.240000000000002,26.68,104056.02,1828.42,3.75,14.14,3.64,31266.99,1035.79,1748.06
54,13.440000000000005,26.67,102895.5,1831.39,-0.6900000000005093,14.11,3.34,31380.05,1035.18,1757.47
55,13.32,26.44,101288.91,1811.8,-31.5,14.05,3.43,30920.22,1026.06,1743.92
56,13.43,26.4,101757.1,1810.44,-42.64000000000033,14.02,3.46,30999.52,1022.81,1745.61
57,13.590000000000003,26.42,101862.74,1817.46,-38.86999999999989,13.98,3.37,31328.78,1028.99,1757.43
58,13.46,26.19,99369.92,1795.01,-79.96000000000004,13.93,3.18,30806.54,1015.75,1744.27
59,13.61,26.26,100487.59,1806.82,-74.44999999999982,13.96,3.14,30999.86,1027.1,1758.92
