,ALCOHOL_s1[PPM],MONOXIDO DE CARBONO_S1[PPM],DIHIDROGENO_s1[PPM],ACETONA_s1[PPM],METANO_s1[PPM],ALCOHOL_s2[PPM],MONOXIDO DE CARBONO_S2[PPM],DIHIDROGENO_s2[PPM],ACETONA_s2[PPM],METANO_s2[PPM],temperatura,humedad,dx(ALCOHOL_s1[PPM]),dx(MONOXIDO DE CARBONO_S1[PPM]),dx(DIHIDROGENO_s1[PPM]),dx(ACETONA_s1[PPM]),dx(METANO_s1[PPM]),dx(ALCOHOL_s2[PPM]),dx(MONOXIDO DE CARBONO_S2[PPM]),dx(DIHIDROGENO_s2[PPM]),dx(ACETONA_s2[PPM]),dx(METANO_s2[PPM]),dx(temperatura),dx(humedad)
0,9.2,3.34,3143.21,99.38,1856.37,8.63,12.47,680.42,57.91,116.89,34.7,15.0,0.030000000000001137,0.020000000000000018,-1208.27,0.14000000000000057,-7.519999999999982,-0.16000000000000014,-0.7400000000000002,-28.699999999999932,-2.4099999999999966,-2.299999999999997,0.0,0.0
1,9.23,3.36,1934.94,99.52,1848.85,8.47,11.73,651.72,55.5,114.59,34.7,15.0,0.09000000000000075,0.0050000000000001155,-619.505,0.2050000000000054,-4.875,-0.10500000000000043,-0.2549999999999999,-21.279999999999973,-1.3099999999999987,-1.2999999999999972,0.0,0.0
2,9.38,3.35,1904.2,99.79,1846.62,8.42,11.96,637.86,55.29,114.29,34.7,15.0,0.13999999999999968,0.0,5.464999999999918,0.42500000000000426,0.07500000000004547,-0.03000000000000025,0.11500000000000021,-2.9850000000000136,-0.3099999999999987,0.0,0.0,0.0
3,9.51,3.36,1945.87,100.37,1849.0,8.41,11.96,645.75,54.88,114.59,34.7,15.0,0.10999999999999943,0.010000000000000009,-15.889999999999986,0.30999999999999517,1.2450000000000045,0.0,-0.005000000000000782,-0.5099999999999909,-0.22499999999999787,0.25,0.0,0.0
4,9.6,3.37,1872.42,100.41,1849.11,8.42,11.95,636.84,54.84,114.79,34.7,15.0,0.10000000000000053,0.0050000000000001155,-7.669999999999959,0.17999999999999972,-0.4600000000000364,0.004999999999999893,0.0,-3.170000000000016,-0.11500000000000199,0.269999999999996,0.0,0.0
5,9.71,3.37,1930.53,100.73,1848.08,8.42,11.96,639.41,54.65,115.13,34.7,15.0,0.08999999999999986,0.0,8.759999999999991,0.23499999999999943,0.5350000000000819,0.0,-0.009999999999999787,2.8549999999999613,-0.23500000000000298,0.6499999999999986,0.0,0.0
6,9.78,3.37,1889.94,100.88,1850.18,8.42,11.93,642.55,54.37,116.09,34.7,15.0,0.08499999999999996,-0.0050000000000001155,14.495000000000005,0.384999999999998,3.525000000000091,-0.009999999999999787,-0.020000000000000462,-0.9350000000000023,0.07499999999999929,0.6000000000000014,0.0,0.0
7,9.88,3.36,1959.52,101.5,1855.13,8.4,11.92,637.54,54.8,116.33,34.7,15.0,0.07500000000000018,-0.010000000000000009,22.424999999999955,0.9750000000000014,3.4149999999999636,-0.03000000000000025,-0.03000000000000025,-11.984999999999957,-0.17999999999999972,-0.17999999999999972,0.0,0.0
8,9.93,3.35,1934.79,102.83,1857.01,8.36,11.87,618.58,54.01,115.73,34.7,15.0,0.054999999999999716,0.0,1.1050000000000182,0.740000000000002,-1.9050000000000864,-0.020000000000000462,-0.019999999999999574,-13.615000000000009,-0.7349999999999994,-0.29999999999999716,0.0,0.0
9,9.99,3.36,1961.73,102.98,1851.32,8.36,11.88,610.31,53.33,115.73,34.7,15.0,0.025000000000000355,0.004999999999999893,-1.0649999999999409,0.134999999999998,-2.990000000000009,0.010000000000000675,0.005000000000000782,-5.069999999999993,-0.5799999999999983,0.11999999999999744,0.0,0.0
