,ALCOHOL_s1[PPM],MONOXIDO DE CARBONO_S1[PPM],DIHIDROGENO_s1[PPM],ACETONA_s1[PPM],METANO_s1[PPM],ALCOHOL_s2[PPM],MONOXIDO DE CARBONO_S2[PPM],DIHIDROGENO_s2[PPM],ACETONA_s2[PPM],METANO_s2[PPM],temperatura,humedad,dx(ALCOHOL_s1[PPM]),dx(MONOXIDO DE CARBONO_S1[PPM]),dx(DIHIDROGENO_s1[PPM]),dx(ACETONA_s1[PPM]),dx(METANO_s1[PPM]),dx(ALCOHOL_s2[PPM]),dx(MONOXIDO DE CARBONO_S2[PPM]),dx(DIHIDROGENO_s2[PPM]),dx(ACETONA_s2[PPM]),dx(METANO_s2[PPM]),dx(temperatura),dx(humedad)
0,9.35,3.35,3000.57,94.77,1997.62,8.89,12.79,779.75,60.27,151.36,34.1,15.0,-0.009999999999999787,0.0,-1083.9700000000003,-0.45000000000000284,-12.819999999999936,-0.19000000000000128,-0.7599999999999998,-0.16999999999995907,-0.8900000000000006,-0.4200000000000159,0.0,0.0
1,9.34,3.35,1916.6,94.32,1984.8,8.7,12.03,779.58,59.38,150.94,34.1,15.0,0.04999999999999982,0.004999999999999893,-576.7700000000001,0.125,-8.549999999999955,-0.11500000000000021,-0.27999999999999936,-1.5149999999999864,-0.5100000000000016,-0.875,-0.05000000000000071,0.0
2,9.45,3.36,1847.03,95.02,1980.52,8.66,12.23,776.72,59.25,149.61,34.0,15.0,0.09499999999999975,0.0,-5.6749999999999545,0.36000000000000654,-5.5499999999999545,-0.01499999999999968,0.1200000000000001,-3.615000000000009,-0.10500000000000043,-0.7549999999999955,-0.05000000000000071,0.0
3,9.53,3.35,1905.25,95.04,1973.7,8.67,12.27,772.35,59.17,149.43,34.0,15.0,0.08000000000000007,-0.004999999999999893,-6.990000000000009,0.21000000000000085,-6.3700000000000045,0.009999999999999787,0.02999999999999936,-4.720000000000027,-0.11499999999999844,-0.045000000000001705,0.0,0.0
4,9.61,3.35,1833.05,95.44,1967.78,8.68,12.29,767.28,59.02,149.52,34.0,15.0,0.08000000000000007,-0.0050000000000001155,-19.370000000000005,0.5449999999999946,-7.2450000000000045,-0.009999999999999787,-0.009999999999999787,-3.579999999999984,-0.060000000000002274,0.2849999999999966,0.0,0.0
5,9.69,3.34,1866.51,96.13,1959.21,8.65,12.25,765.19,59.05,150.0,34.0,15.0,0.08000000000000007,-0.0050000000000001155,10.790000000000077,0.7199999999999989,-5.444999999999936,-0.024999999999999467,-0.04999999999999982,3.569999999999993,-0.05500000000000327,0.03999999999999204,0.05000000000000071,0.0
6,9.77,3.34,1854.63,96.88,1956.89,8.63,12.19,774.42,58.91,149.6,34.1,15.0,0.04499999999999993,0.0050000000000001155,11.259999999999991,1.2750000000000057,-7.475000000000023,-0.03500000000000014,-0.06500000000000039,2.284999999999968,-0.16499999999999915,-0.045000000000001705,0.05000000000000071,0.0
7,9.78,3.35,1889.03,98.68,1944.26,8.58,12.12,769.76,58.72,149.91,34.1,15.0,0.025000000000000355,0.0,5.099999999999909,1.2700000000000031,-8.315000000000055,-0.04500000000000082,-0.04999999999999982,-3.8549999999999613,0.11000000000000298,0.2849999999999966,-0.05000000000000071,0.0
8,9.82,3.34,1864.83,99.42,1940.26,8.54,12.09,766.71,59.13,150.17,34.0,15.0,-0.04999999999999982,-0.025000000000000133,44.065000000000055,-1.9000000000000057,-22.174999999999955,-0.004999999999999893,0.020000000000000462,-15.649999999999977,-0.5749999999999993,-1.6400000000000006,-0.05000000000000071,0.0
9,9.68,3.3,1977.16,94.88,1899.91,8.57,12.16,738.46,57.57,146.63,34.0,15.0,-0.08000000000000007,-0.020000000000000018,23.905000000000086,-2.0150000000000006,-22.19500000000005,-0.009999999999999787,0.009999999999999787,-14.950000000000045,-0.865000000000002,-1.684999999999988,0.05000000000000071,0.0
