,ALCOHOL_s1[PPM],MONOXIDO DE CARBONO_S1[PPM],DIHIDROGENO_s1[PPM],ACETONA_s1[PPM],METANO_s1[PPM],ALCOHOL_s2[PPM],MONOXIDO DE CARBONO_S2[PPM],DIHIDROGENO_s2[PPM],ACETONA_s2[PPM],METANO_s2[PPM],temperatura,humedad,dx(ALCOHOL_s1[PPM]),dx(MONOXIDO DE CARBONO_S1[PPM]),dx(DIHIDROGENO_s1[PPM]),dx(ACETONA_s1[PPM]),dx(METANO_s1[PPM]),dx(ALCOHOL_s2[PPM]),dx(MONOXIDO DE CARBONO_S2[PPM]),dx(DIHIDROGENO_s2[PPM]),dx(ACETONA_s2[PPM]),dx(METANO_s2[PPM]),dx(temperatura),dx(humedad)
0,14.24,6.33,2077.37,200.65,2048.69,8.97,12.17,1658.64,87.55,144.95,32.8,16.0,-0.009999999999999787,-0.11000000000000032,-252.37999999999988,-2.819999999999993,-30.580000000000155,-0.1800000000000015,-0.5700000000000003,-115.3900000000001,-4.459999999999994,-3.0,0.0,0.0
1,14.23,6.22,1824.99,197.83,2018.11,8.79,11.6,1543.25,83.09,141.95,32.8,16.0,0.08499999999999996,-0.08000000000000007,-160.88,-2.6500000000000057,-27.58000000000004,-0.13500000000000068,-0.13999999999999968,-89.36000000000001,-2.8999999999999986,-2.0249999999999915,0.0,-0.5
2,14.41,6.17,1755.61,195.35,1993.53,8.7,11.89,1479.92,81.75,140.9,32.8,15.0,0.25,-0.020000000000000018,-35.65999999999997,-0.6000000000000085,-16.319999999999936,-0.07999999999999918,0.08000000000000007,-27.715000000000032,-0.25,0.32500000000000284,0.0,-0.5
3,14.73,6.18,1753.67,196.63,1985.47,8.63,11.76,1487.82,82.59,142.6,32.8,15.0,0.3149999999999995,0.0,-12.81499999999994,1.5,-3.074999999999932,-0.01499999999999968,-0.05000000000000071,8.509999999999991,0.17499999999999716,1.7549999999999955,0.0,0.0
4,15.04,6.17,1729.98,198.35,1987.38,8.67,11.79,1496.94,82.1,144.41,32.8,15.0,0.3899999999999997,-0.009999999999999787,-6.990000000000009,1.1400000000000006,1.9399999999999409,0.04999999999999982,0.1299999999999999,0.6100000000000136,-0.14999999999999858,2.269999999999996,0.0,0.0
5,15.51,6.16,1739.69,198.91,1989.35,8.73,12.02,1489.04,82.29,147.14,32.8,15.0,0.3800000000000008,-0.020000000000000018,-1.5149999999999864,0.9650000000000034,4.244999999999891,0.020000000000000462,0.10000000000000053,2.4700000000000273,0.24500000000000455,2.180000000000007,0.0,0.5
6,15.8,6.13,1726.95,200.28,1995.87,8.71,11.99,1501.88,82.59,148.77,32.8,16.0,0.3050000000000006,0.0,-14.785000000000082,2.9399999999999977,5.170000000000073,-0.020000000000000462,-0.01499999999999968,7.1299999999999955,0.11499999999999488,1.960000000000008,0.0,0.5
7,16.12,6.16,1710.12,204.79,1999.69,8.69,11.99,1503.3,82.52,151.06,32.8,16.0,0.3899999999999988,0.03500000000000014,6.264999999999986,3.6200000000000045,1.4250000000000682,-0.010000000000000675,0.009999999999999787,13.519999999999982,0.030000000000001137,2.114999999999995,0.0,0.0
8,16.58,6.2,1739.48,207.52,1998.72,8.69,12.01,1528.92,82.65,153.0,32.8,16.0,0.46499999999999986,0.004999999999999893,18.840000000000032,2.2049999999999983,5.139999999999986,0.010000000000000675,0.009999999999999787,16.82000000000005,0.3300000000000054,2.5049999999999955,0.0,0.0
9,17.05,6.17,1747.8,209.2,2009.97,8.71,12.01,1536.94,83.18,156.07,32.8,16.0,0.4250000000000007,0.004999999999999893,8.835000000000036,1.664999999999992,11.384999999999991,0.020000000000000462,0.020000000000000462,5.599999999999909,0.625,2.1599999999999966,-0.04999999999999716,0.0
10,17.43,6.21,1757.15,210.85,2021.49,8.73,12.05,1540.12,83.9,157.32,32.7,16.0,0.48499999999999943,0.015000000000000124,11.514999999999986,3.4250000000000114,9.419999999999959,0.02999999999999936,0.040000000000000036,11.704999999999927,0.9799999999999969,3.240000000000009,-0.04999999999999716,0.0
11,18.02,6.2,1770.83,216.05,2028.81,8.77,12.09,1560.35,85.14,162.55,32.7,16.0,0.5549999999999997,0.0,2.974999999999909,3.450000000000003,13.300000000000068,0.019999999999999574,0.034999999999999254,15.030000000000086,1.5549999999999997,4.685000000000002,0.09999999999999787,-0.5
12,18.54,6.21,1763.1,217.75,2048.09,8.77,12.12,1570.18,87.01,166.69,32.9,15.0,0.5750000000000011,0.004999999999999893,-3.6399999999999864,2.6099999999999994,11.410000000000082,0.020000000000000462,0.03000000000000025,17.68500000000006,1.2950000000000017,3.875,0.09999999999999787,-0.5
13,19.17,6.21,1763.55,221.27,2051.63,8.81,12.15,1595.72,87.73,170.3,32.9,15.0,0.625,-0.004999999999999893,10.180000000000064,6.025000000000006,7.8599999999999,0.025000000000000355,0.03500000000000014,12.485000000000014,0.8999999999999986,4.25,-0.05000000000000071,0.5
14,19.79,6.2,1783.46,229.8,2063.81,8.82,12.19,1595.15,88.81,175.19,32.8,16.0,0.6699999999999999,0.0,14.610000000000014,7.920000000000002,11.069999999999936,0.040000000000000036,0.08499999999999996,13.995000000000005,1.1199999999999974,5.280000000000001,-0.05000000000000071,0.5
15,20.51,6.21,1792.77,237.11,2073.77,8.89,12.32,1623.71,89.97,180.86,32.8,16.0,0.6799999999999997,0.009999999999999787,-9.545000000000073,4.414999999999992,9.670000000000073,0.054999999999999716,0.08499999999999996,5.579999999999927,0.8449999999999989,5.6200000000000045,0.05000000000000071,0.0
16,21.15,6.22,1764.37,238.63,2083.15,8.93,12.36,1606.31,90.5,186.43,32.9,16.0,0.6099999999999994,0.0,-38.13499999999999,1.309999999999988,10.115000000000009,0.019999999999999574,0.024999999999999467,-21.81000000000006,0.035000000000003695,5.289999999999992,0.05000000000000071,0.0
17,21.73,6.21,1716.5,239.73,2094.0,8.93,12.37,1580.09,90.04,191.44,32.9,16.0,0.7400000000000002,-0.004999999999999893,-2.8799999999999955,2.1850000000000023,8.299999999999955,0.015000000000000568,0.010000000000000675,4.465000000000032,0.13000000000000256,5.780000000000001,0.0,0.0
18,22.63,6.21,1758.61,243.0,2099.75,8.96,12.38,1615.24,90.76,197.99,32.9,16.0,0.7200000000000006,0.0,3.169999999999959,3.344999999999999,8.644999999999982,0.025000000000000355,-0.07999999999999918,1.19500000000005,0.5449999999999946,5.469999999999999,0.0,0.0
19,23.17,6.21,1722.84,246.42,2111.29,8.98,12.21,1582.48,91.13,202.38,32.9,16.0,0.6550000000000011,0.010000000000000231,-5.294999999999959,4.540000000000006,11.50500000000011,0.04999999999999982,0.019999999999999574,5.57000000000005,0.8449999999999989,5.964999999999989,0.0,0.0
20,23.94,6.23,1748.02,252.08,2122.76,9.06,12.42,1626.38,92.45,209.92,32.9,16.0,0.7449999999999992,0.02499999999999991,19.165000000000077,7.209999999999994,14.1400000000001,0.04999999999999982,0.11499999999999932,35.23000000000002,1.8200000000000003,6.784999999999997,0.0,0.0
21,24.66,6.26,1761.17,260.84,2139.57,9.08,12.44,1652.94,94.77,215.95,32.9,16.0,0.7799999999999994,0.04499999999999993,1.990000000000009,6.529999999999987,12.284999999999854,0.009999999999999787,-0.009999999999999787,26.014999999999986,1.269999999999996,6.815000000000012,-0.05000000000000071,-0.5
22,25.5,6.32,1752.0,265.14,2147.33,9.08,12.4,1678.41,94.99,223.55,32.8,15.0,0.7799999999999994,0.050000000000000266,-0.055000000000063665,2.805000000000007,17.184999999999945,0.040000000000000036,0.07000000000000028,15.355000000000018,0.8700000000000045,7.260000000000005,-0.05000000000000071,-0.5
23,26.22,6.36,1761.06,266.45,2173.94,9.16,12.58,1683.65,96.51,230.47,32.8,15.0,0.6850000000000005,0.0349999999999997,-4.134999999999991,2.3149999999999977,23.279999999999973,0.054999999999999716,0.16500000000000004,7.625,1.1000000000000014,7.209999999999994,0.05000000000000071,0.5
24,26.87,6.39,1743.73,269.77,2193.89,9.19,12.73,1693.66,97.19,237.97,32.9,16.0,0.6450000000000014,0.009999999999999787,-17.894999999999982,4.060000000000002,11.200000000000045,0.040000000000000036,0.14499999999999957,11.969999999999914,0.21000000000000085,8.570000000000007,0.05000000000000071,0.5
25,27.51,6.38,1725.27,274.57,2196.34,9.24,12.87,1707.59,96.93,247.61,32.9,16.0,0.6349999999999998,0.03000000000000025,-5.539999999999964,5.4950000000000045,17.12000000000012,0.0600000000000005,0.11500000000000021,15.199999999999932,0.8900000000000006,7.2450000000000045,0.0,0.0
26,28.14,6.45,1732.65,280.76,2228.13,9.31,12.96,1724.06,98.97,252.46,32.9,16.0,0.6999999999999993,0.050000000000000266,8.480000000000018,3.740000000000009,30.50499999999988,0.0649999999999995,0.07000000000000028,11.905000000000086,0.9299999999999997,6.614999999999981,0.0,0.0
27,28.91,6.48,1742.23,282.05,2257.35,9.37,13.01,1731.4,98.79,260.84,32.9,16.0,0.625,0.020000000000000018,-7.095000000000027,1.8499999999999943,22.00999999999999,0.040000000000000036,0.0649999999999995,7.485000000000014,0.5649999999999977,8.265,0.0,-0.5
28,29.39,6.49,1718.46,284.46,2272.15,9.39,13.09,1739.03,100.1,268.99,32.9,15.0,0.47499999999999964,0.0,-31.414999999999964,1.6850000000000023,9.059999999999945,0.025000000000000355,0.03500000000000014,-3.9400000000000546,0.5949999999999989,7.725000000000023,0.0,-0.5
29,29.86,6.48,1679.4,285.42,2275.47,9.42,13.08,1723.52,99.98,276.29,32.9,15.0,0.5,-0.010000000000000231,-18.550000000000068,1.8300000000000125,19.72499999999991,0.04499999999999993,0.03500000000000014,-9.710000000000036,-0.3149999999999977,5.849999999999994,0.0,0.5
30,30.39,6.47,1681.36,288.12,2311.6,9.48,13.16,1719.61,99.47,280.69,32.9,16.0,0.5649999999999995,0.009999999999999787,20.139999999999986,5.234999999999985,25.0150000000001,0.05999999999999961,0.07000000000000028,12.269999999999982,0.6550000000000011,6.954999999999984,0.0,0.5
31,30.99,6.5,1719.68,295.89,2325.5,9.54,13.22,1748.06,101.29,290.2,32.9,16.0,0.5700000000000003,0.040000000000000036,30.030000000000086,6.949999999999989,24.404999999999973,0.040000000000000036,0.05999999999999961,33.99000000000001,1.2449999999999974,10.490000000000009,-0.05000000000000071,0.0
32,31.53,6.55,1741.42,302.02,2360.41,9.56,13.28,1787.59,101.96,301.67,32.8,16.0,0.5550000000000015,0.04499999999999993,20.704999999999927,6.010000000000019,35.15499999999997,0.07500000000000018,0.125,24.335000000000036,0.49499999999999744,8.990000000000009,-0.05000000000000071,0.0
33,32.1,6.59,1761.09,307.91,2395.81,9.69,13.47,1796.73,102.28,308.18,32.8,16.0,0.504999999999999,0.020000000000000018,12.31499999999994,4.5,26.77500000000009,0.08999999999999986,0.11000000000000032,9.425000000000068,0.22000000000000597,7.074999999999989,0.0,0.0
34,32.54,6.59,1766.05,311.02,2413.96,9.74,13.5,1806.44,102.4,315.82,32.8,16.0,0.41000000000000014,0.0,0.5,3.109999999999985,19.450000000000045,0.04499999999999993,0.0649999999999995,-1.4600000000000364,0.11500000000000199,7.719999999999999,0.0,0.0
35,32.92,6.59,1762.09,314.13,2434.71,9.78,13.6,1793.81,102.51,323.62,32.8,16.0,0.38500000000000156,0.0,-19.04499999999996,1.9399999999999977,20.924999999999955,0.054999999999999716,0.08499999999999996,-10.690000000000055,0.10499999999999687,6.539999999999992,0.05000000000000071,-0.5
36,33.31,6.59,1727.96,314.9,2455.81,9.85,13.67,1785.06,102.61,328.9,32.9,15.0,0.384999999999998,-0.015000000000000124,-7.404999999999973,0.4900000000000091,24.855000000000018,0.04499999999999993,0.055000000000000604,-8.399999999999977,-0.13500000000000512,7.52000000000001,0.05000000000000071,-0.5
37,33.69,6.56,1747.28,315.11,2484.42,9.87,13.71,1777.01,102.24,338.66,32.9,15.0,0.379999999999999,-0.009999999999999787,-1.3500000000000227,0.3200000000000216,28.12000000000012,0.055000000000000604,0.05999999999999961,3.0249999999999773,0.3950000000000031,8.310000000000002,0.0,0.5
38,34.07,6.57,1725.26,315.54,2512.05,9.96,13.79,1791.11,103.4,345.52,32.9,16.0,0.2900000000000027,-0.009999999999999787,-28.50999999999999,0.3050000000000068,20.149999999999864,0.03500000000000014,0.04499999999999993,-6.904999999999973,0.2600000000000051,4.679999999999978,0.0,0.5
39,34.27,6.54,1690.26,315.72,2524.72,9.94,13.8,1763.2,102.76,348.02,32.9,16.0,0.26500000000000057,-0.0050000000000003375,-23.55499999999995,0.3299999999999841,19.549999999999955,0.019999999999999574,0.03000000000000025,-16.164999999999964,-0.625,3.855000000000018,0.0,0.0
40,34.6,6.56,1678.15,316.2,2551.15,10.0,13.85,1758.78,102.15,353.23,32.9,16.0,0.3149999999999977,0.02499999999999991,18.29499999999996,2.1399999999999864,23.730000000000018,0.04999999999999982,0.07499999999999929,21.414999999999964,0.9649999999999963,8.775000000000006,0.0,0.0
41,34.9,6.59,1726.85,320.0,2572.18,10.04,13.95,1806.03,104.69,365.57,32.9,16.0,0.34499999999999886,0.04500000000000037,35.64999999999998,4.230000000000018,34.13999999999987,0.11500000000000021,0.17499999999999982,37.860000000000014,2.489999999999995,9.919999999999987,0.0,0.0
42,35.29,6.65,1749.45,324.66,2619.43,10.23,14.2,1834.5,107.13,373.07,32.9,16.0,0.41000000000000014,0.02499999999999991,18.88499999999999,4.615000000000009,35.950000000000045,0.09500000000000064,0.11500000000000021,13.039999999999964,1.7199999999999989,7.814999999999998,0.0,0.0
43,35.72,6.64,1764.62,329.23,2644.08,10.23,14.18,1832.11,108.13,381.2,32.9,16.0,0.379999999999999,0.0,9.965000000000032,3.7549999999999955,21.66500000000019,-0.004999999999999893,-0.019999999999999574,3.1299999999999955,0.7600000000000051,5.930000000000007,0.0,0.0
44,36.05,6.65,1769.38,332.17,2662.76,10.22,14.16,1840.76,108.65,384.93,32.9,16.0,0.22500000000000142,0.0050000000000003375,-9.709999999999923,1.125,14.720000000000027,0.040000000000000036,0.04999999999999982,-0.12999999999999545,-0.14499999999999602,3.6599999999999966,0.0,0.0
45,36.17,6.65,1745.2,331.48,2673.52,10.31,14.28,1831.85,107.84,388.52,32.9,16.0,0.07500000000000284,0.009999999999999787,-17.925000000000068,0.6149999999999807,24.304999999999836,0.04999999999999982,0.05999999999999961,-6.100000000000023,0.10499999999999687,5.935000000000002,0.0,0.0
46,36.2,6.67,1733.53,333.4,2711.37,10.32,14.28,1828.56,108.86,396.8,32.9,16.0,0.16499999999999915,0.020000000000000018,11.949999999999932,2.1399999999999864,34.77999999999997,0.054999999999999716,0.07500000000000018,7.465000000000032,0.9750000000000014,7.7900000000000205,0.0,0.0
47,36.5,6.69,1769.1,335.76,2743.08,10.42,14.43,1846.78,109.79,404.1,32.9,16.0,0.3299999999999983,0.004999999999999893,30.70500000000004,1.990000000000009,27.570000000000164,0.08000000000000007,0.125,20.25999999999999,0.7449999999999974,7.4950000000000045,0.0,-0.5
48,36.86,6.68,1794.94,337.38,2766.51,10.48,14.53,1869.08,110.35,411.79,32.9,15.0,0.2749999999999986,0.004999999999999893,15.175000000000068,1.0250000000000057,18.644999999999982,0.03000000000000025,0.0600000000000005,11.539999999999964,0.2049999999999983,6.644999999999982,0.0,-0.5
49,37.05,6.7,1799.45,337.81,2780.37,10.48,14.55,1869.86,110.2,417.39,32.9,15.0,0.21000000000000085,0.025000000000000355,-9.134999999999991,0.2150000000000034,18.829999999999927,0.024999999999999467,0.04499999999999993,-4.034999999999968,-0.04999999999999716,5.009999999999991,0.0,0.0
50,37.28,6.73,1776.67,337.81,2804.17,10.53,14.62,1861.01,110.25,421.81,32.9,15.0,0.1650000000000027,0.015000000000000124,-8.330000000000041,0.585000000000008,20.144999999999982,0.04499999999999993,0.07499999999999929,6.665000000000077,0.21999999999999886,4.060000000000002,0.0,0.0
51,37.38,6.73,1782.79,338.98,2820.66,10.57,14.7,1883.19,110.64,425.51,32.9,15.0,0.09499999999999886,-0.015000000000000124,-12.405000000000086,0.26499999999998636,10.879999999999882,0.040000000000000036,0.06500000000000039,-6.8700000000000045,-0.1700000000000017,3.234999999999985,0.0,0.5
52,37.47,6.7,1751.86,338.34,2825.93,10.61,14.75,1847.27,109.91,428.28,32.9,16.0,0.06499999999999773,-0.03500000000000014,-36.039999999999964,-1.240000000000009,3.285000000000082,0.04999999999999982,0.0600000000000005,-27.485000000000014,-1.3950000000000031,2.9099999999999966,0.0,0.5
53,37.51,6.66,1710.71,336.5,2827.23,10.67,14.82,1828.22,107.85,431.33,32.9,16.0,-0.07000000000000028,-0.10000000000000009,-78.88499999999999,-5.359999999999985,-5.595000000000027,0.004999999999999893,-0.01499999999999968,-58.764999999999986,-4.045000000000002,-0.7049999999999841,0.0,-0.5
54,37.33,6.5,1594.09,327.62,2814.74,10.62,14.72,1729.74,101.82,426.87,32.9,15.0,-0.0799999999999983,-0.08000000000000007,-72.44000000000005,-5.2450000000000045,-3.785000000000082,-0.03500000000000014,-0.07000000000000028,-60.190000000000055,-3.299999999999997,-0.9000000000000057,0.0,-0.5
55,37.35,6.5,1565.83,326.01,2819.66,10.6,14.68,1707.84,101.25,429.53,32.9,15.0,0.26000000000000156,0.029999999999999805,21.800000000000068,3.0149999999999864,25.330000000000155,0.03000000000000025,0.019999999999999574,8.81499999999994,0.5750000000000028,7.389999999999986,0.0,0.5
56,37.85,6.56,1637.69,333.65,2865.4,10.68,14.76,1747.37,102.97,441.65,32.9,16.0,0.33999999999999986,0.03500000000000014,31.63499999999999,3.9749999999999943,30.705000000000155,0.055000000000000604,0.08499999999999996,23.855000000000018,0.7100000000000009,7.605000000000018,0.0,0.5
57,38.03,6.57,1629.1,333.96,2881.07,10.71,14.85,1755.55,102.67,444.74,32.9,16.0,0.16499999999999915,0.015000000000000124,-7.585000000000036,0.5450000000000159,18.899999999999864,0.03000000000000025,0.08000000000000007,-1.2549999999999955,0.3500000000000014,3.7350000000000136,0.0,-0.5
58,38.18,6.59,1622.52,334.74,2903.2,10.74,14.92,1744.86,103.67,449.12,32.9,15.0,0.129999999999999,0.009999999999999787,3.1900000000000546,0.7800000000000011,17.470000000000027,0.04999999999999982,0.055000000000000604,1.9750000000000227,0.2950000000000017,4.180000000000007,0.0,-0.5
59,38.29,6.59,1635.48,335.52,2916.01,10.81,14.96,1759.5,103.26,453.1,32.9,15.0,0.05999999999999872,0.015000000000000124,9.965000000000032,1.174999999999983,23.555000000000064,0.0649999999999995,0.05999999999999961,24.825000000000045,0.3549999999999969,4.5449999999999875,0.05000000000000071,0.0
60,38.3,6.62,1642.45,337.09,2950.31,10.87,15.04,1794.51,104.38,458.21,33.0,15.0,0.03999999999999915,0.004999999999999893,5.0499999999999545,1.1800000000000068,25.664999999999964,0.054999999999999716,0.08999999999999986,13.690000000000055,1.0150000000000006,4.579999999999984,0.05000000000000071,0.0
61,38.37,6.6,1645.58,337.88,2967.34,10.92,15.14,1786.88,105.29,462.26,33.0,15.0,0.120000000000001,0.0,17.784999999999968,0.9699999999999989,23.230000000000018,0.07000000000000028,0.11000000000000032,1.830000000000041,0.8200000000000003,4.360000000000014,0.0,0.0
62,38.54,6.62,1678.02,339.03,2996.77,11.01,15.26,1798.17,106.02,466.93,33.0,15.0,0.245000000000001,0.04500000000000037,24.44500000000005,1.6899999999999977,26.50999999999999,0.054999999999999716,0.08999999999999986,23.55499999999995,2.2049999999999983,5.8700000000000045,0.0,0.0
63,38.86,6.69,1694.47,341.26,3020.36,11.03,15.32,1833.99,109.7,474.0,33.0,15.0,0.26000000000000156,0.04499999999999993,21.975000000000023,2.0600000000000023,26.710000000000036,0.03500000000000014,0.054999999999999716,34.76999999999998,2.065000000000005,6.454999999999984,0.0,0.0
64,39.06,6.71,1721.97,343.15,3050.19,11.08,15.37,1867.71,110.15,479.84,33.0,15.0,0.15500000000000114,0.01499999999999968,23.83000000000004,1.3100000000000023,30.00999999999999,0.055000000000000604,0.07000000000000028,18.980000000000018,0.2149999999999963,5.6699999999999875,0.0,0.0
65,39.17,6.72,1742.13,343.88,3080.38,11.14,15.46,1871.95,110.13,485.34,33.0,15.0,0.03500000000000014,-0.020000000000000018,-9.759999999999991,-0.4449999999999932,18.84999999999991,0.019999999999999574,0.025000000000000355,-10.894999999999982,-0.5,3.655000000000001,0.0,0.0
66,39.13,6.67,1702.45,342.26,3087.89,11.12,15.42,1845.92,109.15,487.15,33.0,15.0,0.02499999999999858,-0.02499999999999991,-23.300000000000068,-0.9799999999999898,4.2000000000000455,-0.015000000000000568,-0.010000000000000675,-14.325000000000045,-0.30999999999999517,2.450000000000017,0.0,0.0
67,39.22,6.67,1695.53,341.92,3088.78,11.11,15.44,1843.3,109.51,490.24,33.0,15.0,0.10999999999999943,0.010000000000000231,0.5449999999999591,0.22499999999999432,12.935000000000173,0.025000000000000355,0.025000000000000355,-3.5,0.32499999999999574,3.515000000000015,-0.05000000000000071,0.0
68,39.35,6.69,1703.54,342.71,3113.76,11.17,15.47,1838.92,109.8,494.18,32.9,15.0,0.14000000000000057,0.03000000000000025,22.649999999999977,1.6999999999999886,30.314999999999827,0.08000000000000007,0.10000000000000053,14.545000000000073,0.5749999999999957,4.344999999999999,-0.05000000000000071,0.0
69,39.5,6.73,1740.83,345.32,3149.41,11.27,15.64,1872.39,110.66,498.93,32.9,15.0,0.134999999999998,0.02499999999999991,21.504999999999995,1.8500000000000227,20.375,0.08499999999999996,0.1299999999999999,17.894999999999982,0.41499999999999915,3.3700000000000045,0.05000000000000071,0.0
