,ALCOHOL_s1[PPM],MONOXIDO DE CARBONO_S1[PPM],DIHIDROGENO_s1[PPM],ACETONA_s1[PPM],METANO_s1[PPM],ALCOHOL_s2[PPM],MONOXIDO DE CARBONO_S2[PPM],DIHIDROGENO_s2[PPM],ACETONA_s2[PPM],METANO_s2[PPM],temperatura,humedad,dx(ALCOHOL_s1[PPM]),dx(MONOXIDO DE CARBONO_S1[PPM]),dx(DIHIDROGENO_s1[PPM]),dx(ACETONA_s1[PPM]),dx(METANO_s1[PPM]),dx(ALCOHOL_s2[PPM]),dx(MONOXIDO DE CARBONO_S2[PPM]),dx(DIHIDROGENO_s2[PPM]),dx(ACETONA_s2[PPM]),dx(METANO_s2[PPM]),dx(temperatura),dx(humedad)
0,9.85,3.31,2958.21,95.51,1884.71,8.64,12.49,743.89,58.92,117.69,,,0.0,0.009999999999999787,-1050.69,-0.1600000000000108,-6.720000000000027,-0.14000000000000057,-0.6899999999999995,-20.350000000000023,-0.4299999999999997,-1.1400000000000006,,
1,9.85,3.32,1907.52,95.35,1877.99,8.5,11.8,723.54,58.49,116.55,,,0.07000000000000028,0.004999999999999893,-547.78,0.0049999999999954525,-4.595000000000027,-0.08000000000000007,-0.2400000000000002,-9.20999999999998,-0.370000000000001,-0.5600000000000023,,
2,9.99,3.32,1862.65,95.52,1875.52,8.48,12.01,725.47,58.18,116.57,,,0.1200000000000001,-0.004999999999999893,4.715000000000032,0.7000000000000028,-5.615000000000009,-0.03000000000000025,0.08999999999999986,-1.2299999999999613,-0.1750000000000007,0.03999999999999915,,
3,10.09,3.31,1916.95,96.75,1866.76,8.44,11.98,721.08,58.14,116.63,,,0.08499999999999996,0.0050000000000001155,-33.245000000000005,1.5700000000000003,-8.014999999999986,-0.04499999999999993,-0.14499999999999957,-2.6850000000000023,-0.06500000000000128,0.20000000000000284,,
4,10.16,3.33,1796.16,98.66,1859.49,8.39,11.72,720.1,58.05,116.97,34.9,15.0,0.10500000000000043,0.004999999999999893,-7.0,1.5150000000000006,-3.7999999999999545,-0.004999999999999893,0.0,0.9950000000000045,0.09499999999999886,0.480000000000004,,
5,10.3,3.32,1902.95,99.78,1859.16,8.43,11.98,723.07,58.33,117.59,34.9,15.0,0.10499999999999954,-0.0050000000000001155,34.549999999999955,0.9450000000000003,1.1899999999999409,0.01499999999999968,0.11499999999999932,5.615000000000009,0.20500000000000185,0.6700000000000017,-0.05000000000000071,0.0
6,10.37,3.32,1865.26,100.55,1861.87,8.42,11.95,731.33,58.46,118.31,34.8,15.0,0.054999999999999716,-0.004999999999999893,1.634999999999991,0.4200000000000017,2.7199999999999136,0.0,0.004999999999999893,3.6749999999999545,0.045000000000001705,0.7800000000000011,-0.05000000000000071,0.0
7,10.41,3.31,1906.22,100.62,1864.6,8.43,11.99,730.42,58.42,119.15,34.8,15.0,0.05000000000000071,-0.004999999999999893,13.049999999999955,0.14000000000000057,0.10000000000002274,0.009999999999999787,0.005000000000000782,-2.6850000000000023,0.03500000000000014,0.509999999999998,0.0,0.0
8,10.47,3.31,1891.36,100.83,1862.07,8.44,11.96,725.96,58.53,119.33,34.8,15.0,0.04999999999999982,0.004999999999999893,21.194999999999936,0.17499999999999716,0.4600000000000364,-0.009999999999999787,-0.025000000000000355,-0.20499999999998408,0.14999999999999858,0.37999999999999545,0.0,0.0
9,10.51,3.32,1948.61,100.97,1865.52,8.41,11.94,730.01,58.72,119.91,34.8,15.0,0.019999999999999574,0.004999999999999893,-6.904999999999973,0.4299999999999997,-1.4599999999999227,-0.040000000000000036,-0.040000000000000036,2.009999999999991,0.14999999999999858,0.5649999999999977,0.0,0.0
10,10.51,3.32,1877.55,101.69,1859.15,8.36,11.88,729.98,58.83,120.46,34.8,15.0,0.009999999999999787,0.0,-6.809999999999945,0.7850000000000037,-1.4850000000000136,-0.004999999999999893,0.0,1.1999999999999886,0.28999999999999915,1.2749999999999986,0.0,0.0
11,10.53,3.32,1934.99,102.54,1862.55,8.4,11.94,732.41,59.3,122.46,34.8,15.0,0.01499999999999968,0.0,22.25999999999999,0.28999999999999915,1.3099999999999454,0.020000000000000462,0.019999999999999574,1.8600000000000136,0.240000000000002,1.740000000000002,0.05000000000000071,0.0
12,10.54,3.32,1922.07,102.27,1861.77,8.4,11.92,733.7,59.31,123.94,34.9,15.0,-0.04999999999999982,0.0,15.539999999999964,-0.25500000000000256,-18.17999999999995,-0.040000000000000036,-0.040000000000000036,-7.7549999999999955,-0.4299999999999997,-0.3049999999999997,0.05000000000000071,0.0
13,10.43,3.32,1966.07,102.03,1826.19,8.32,11.86,716.9,58.44,121.85,34.9,15.0,-0.07999999999999918,-0.004999999999999893,39.030000000000086,-0.6849999999999952,-22.524999999999977,-0.06500000000000039,-0.06500000000000039,-15.314999999999998,-0.5300000000000011,-1.1199999999999974,-0.05000000000000071,0.0
14,10.38,3.31,2000.13,100.9,1816.72,8.27,11.79,703.07,58.25,121.7,34.8,15.0,-0.024999999999999467,-0.010000000000000009,39.50999999999999,-0.4549999999999983,-7.205000000000041,-0.004999999999999893,0.004999999999999893,-3.045000000000016,-0.14000000000000057,0.5300000000000011,-0.05000000000000071,0.0
15,10.38,3.3,2045.09,101.12,1811.78,8.31,11.87,710.81,58.16,122.91,34.8,15.0,-0.010000000000000675,-0.0050000000000001155,11.599999999999909,0.5150000000000006,-2.435000000000059,0.0,0.010000000000000675,3.6199999999999477,0.03999999999999915,1.1400000000000006,0.05000000000000071,0.0
16,10.36,3.3,2023.33,101.93,1811.85,8.27,11.81,710.31,58.33,123.98,34.9,15.0,0.009999999999999787,0.0050000000000001155,5.699999999999932,0.7349999999999994,-1.5749999999999318,-0.004999999999999893,-0.009999999999999787,-0.55499999999995,0.18500000000000227,0.5650000000000048,0.05000000000000071,0.0
17,10.4,3.31,2056.49,102.59,1808.63,8.3,11.85,709.7,58.53,124.04,34.9,15.0,-0.004999999999999893,0.010000000000000009,-23.79499999999996,0.509999999999998,-3.5799999999999272,0.004999999999999893,0.0,-1.8949999999999818,0.23499999999999943,0.01999999999999602,0.0,0.0
18,10.35,3.32,1975.74,102.95,1804.69,8.28,11.81,706.52,58.8,124.02,34.9,15.0,-0.015000000000000568,0.010000000000000009,-3.759999999999991,0.18999999999999773,-1.740000000000009,0.01499999999999968,0.020000000000000462,0.20999999999997954,0.254999999999999,0.13999999999999346,0.0,0.0
19,10.37,3.33,2048.97,102.97,1805.15,8.33,11.89,710.12,59.04,124.32,34.9,15.0,0.0,0.0050000000000001155,25.485000000000014,0.3049999999999997,0.26499999999998636,-0.024999999999999467,-0.03000000000000025,-1.0550000000000068,0.23000000000000043,0.49500000000000455,0.0,0.0
20,10.35,3.33,2026.71,103.56,1805.22,8.23,11.75,704.41,59.26,125.01,34.9,15.0,-0.01499999999999968,0.0,8.620000000000118,0.3149999999999977,-1.5049999999999955,-0.040000000000000036,-0.0600000000000005,-0.11000000000001364,0.09499999999999886,0.615000000000002,0.0,0.0
21,10.34,3.33,2066.21,103.6,1802.14,8.25,11.77,709.9,59.23,125.55,34.9,15.0,-0.01499999999999968,0.004999999999999893,3.634999999999991,0.3549999999999969,-1.3899999999999864,0.009999999999999787,0.009999999999999787,0.9800000000000182,0.08999999999999986,0.7849999999999966,0.0,0.0
22,10.32,3.34,2033.98,104.27,1802.44,8.25,11.77,706.37,59.44,126.58,34.9,15.0,-0.009999999999999787,0.004999999999999893,-3.4200000000000728,0.625,-1.0200000000000955,0.0,0.0,-0.8549999999999613,0.08000000000000185,1.1900000000000048,0.0,0.0
23,10.32,3.34,2059.37,104.85,1800.1,8.25,11.77,708.19,59.39,127.93,34.9,15.0,-0.015000000000000568,0.0050000000000001155,-2.284999999999968,0.5949999999999989,-3.0249999999999773,0.004999999999999893,0.0,0.5949999999999704,0.030000000000001137,1.8399999999999963,-0.05000000000000071,0.0
24,10.29,3.35,2029.41,105.46,1796.39,8.26,11.77,707.56,59.5,130.26,34.8,15.0,-0.025000000000000355,0.0,22.24500000000012,0.375,-0.0049999999999954525,0.009999999999999787,0.004999999999999893,1.4699999999999704,-0.08000000000000185,1.7049999999999983,-0.05000000000000071,0.0
25,10.27,3.34,2103.86,105.6,1800.09,8.27,11.78,711.13,59.23,131.34,34.8,15.0,-0.02999999999999936,0.0,3.0849999999999227,0.24500000000000455,-0.6050000000000182,0.0,0.0,1.8350000000000364,-0.11499999999999844,0.8250000000000028,0.05000000000000071,0.0
26,10.23,3.35,2035.58,105.95,1795.18,8.26,11.77,711.23,59.27,131.91,34.9,15.0,-0.024999999999999467,0.015000000000000124,-24.465000000000146,0.46000000000000085,-2.3600000000000136,0.0,0.004999999999999893,-2.355000000000018,0.125,0.4650000000000034,0.05000000000000071,0.0
27,10.22,3.37,2054.93,106.52,1795.37,8.27,11.79,706.42,59.48,132.27,34.9,15.0,-0.015000000000000568,0.004999999999999893,-10.664999999999964,0.35999999999999943,-2.0,0.01499999999999968,0.009999999999999787,-0.5149999999999864,0.3049999999999997,0.32500000000000284,0.0,0.0
28,10.2,3.36,2014.25,106.67,1791.18,8.29,11.79,710.2,59.88,132.56,34.9,15.0,-0.020000000000000462,-0.0050000000000001155,13.175000000000182,0.2749999999999986,-0.06999999999993634,0.0,0.0,3.170000000000016,0.05000000000000071,0.25499999999999545,0.0,0.0
29,10.18,3.36,2081.28,107.07,1795.23,8.27,11.79,712.76,59.58,132.78,34.9,15.0,-0.024999999999999467,0.0050000000000001155,-1.865000000000009,0.21999999999999886,0.5299999999999727,-0.01499999999999968,-0.024999999999999467,-1.4750000000000227,-0.125,0.2750000000000057,0.0,0.0
30,10.15,3.37,2010.52,107.11,1792.24,8.26,11.74,707.25,59.63,133.11,34.9,15.0,0.04999999999999982,0.015000000000000124,-17.230000000000132,1.345000000000006,13.634999999999991,0.04499999999999993,0.015000000000000568,5.769999999999982,0.4499999999999993,0.875,0.0,0.0
31,10.28,3.39,2046.82,109.76,1822.5,8.36,11.82,724.3,60.48,134.53,34.9,15.0,0.09999999999999964,0.02499999999999991,-11.860000000000014,1.8800000000000026,21.710000000000036,0.06500000000000039,0.0649999999999995,7.180000000000007,0.7799999999999976,1.1999999999999886,0.0,0.0
32,10.35,3.42,1986.8,110.87,1835.66,8.39,11.87,721.61,61.19,135.51,34.9,15.0,0.025000000000000355,0.014999999999999902,-15.669999999999959,0.884999999999998,5.5049999999999955,0.020000000000000462,0.04999999999999982,1.2600000000000477,0.4200000000000017,0.9650000000000034,0.0,0.0
33,10.33,3.42,2015.48,111.53,1833.51,8.4,11.92,726.82,61.32,136.46,34.9,15.0,-0.024999999999999467,0.0050000000000001155,-5.220000000000027,0.4399999999999977,-0.22500000000002274,0.019999999999999574,0.03500000000000014,2.3899999999999864,0.07000000000000028,0.5100000000000051,0.0,0.0
34,10.3,3.43,1976.36,111.75,1835.21,8.43,11.94,726.39,61.33,136.53,34.9,15.0,-0.03000000000000025,0.010000000000000009,-1.7000000000000455,0.01999999999999602,-0.7100000000000364,-0.009999999999999787,-0.019999999999999574,-0.05000000000001137,-0.05999999999999872,0.23499999999999943,0.0,0.0
35,10.27,3.44,2012.08,111.57,1832.09,8.38,11.88,726.72,61.2,136.93,34.9,15.0,-0.020000000000000462,0.0,-4.125,0.03999999999999915,-0.3300000000000409,-0.03000000000000025,-0.04999999999999982,-0.06499999999999773,-0.129999999999999,0.5900000000000034,0.0,0.0
36,10.26,3.43,1968.11,111.83,1834.55,8.37,11.84,726.26,61.07,137.71,34.9,15.0,0.0,-0.004999999999999893,7.680000000000064,0.14000000000000057,1.4250000000000682,0.004999999999999893,-0.020000000000000462,3.6899999999999977,0.03999999999999915,0.3849999999999909,0.0,0.0
37,10.27,3.43,2027.44,111.85,1834.94,8.39,11.84,734.1,61.28,137.7,34.9,15.0,-0.009999999999999787,0.0,1.2150000000000318,0.125,-1.544999999999959,-0.009999999999999787,-0.03500000000000014,-2.9699999999999704,0.3150000000000013,0.07500000000000284,0.0,0.0
38,10.24,3.43,1970.54,112.08,1831.46,8.35,11.77,720.32,61.7,137.86,34.9,15.0,-0.01499999999999968,-0.0050000000000001155,-11.580000000000041,-0.01999999999999602,-2.2000000000000455,0.0,-0.025000000000000355,-5.235000000000014,0.05999999999999872,0.5700000000000074,0.0,0.0
