,ALCOHOL_s1[PPM],MONOXIDO DE CARBONO_S1[PPM],DIHIDROGENO_s1[PPM],ACETONA_s1[PPM],METANO_s1[PPM],ALCOHOL_s2[PPM],MONOXIDO DE CARBONO_S2[PPM],DIHIDROGENO_s2[PPM],ACETONA_s2[PPM],METANO_s2[PPM],temperatura,humedad,dx(ALCOHOL_s1[PPM]),dx(MONOXIDO DE CARBONO_S1[PPM]),dx(DIHIDROGENO_s1[PPM]),dx(ACETONA_s1[PPM]),dx(METANO_s1[PPM]),dx(ALCOHOL_s2[PPM]),dx(MONOXIDO DE CARBONO_S2[PPM]),dx(DIHIDROGENO_s2[PPM]),dx(ACETONA_s2[PPM]),dx(METANO_s2[PPM]),dx(temperatura),dx(humedad)
0,9.76,3.26,2877.19,100.49,1536.01,7.8,10.76,853.8,61.89,124.82,32.9,16.0,0.120000000000001,0.010000000000000231,-1046.89,0.35999999999999943,-11.559999999999945,-0.28000000000000025,-0.47000000000000064,-39.74000000000001,-1.9200000000000017,-0.769999999999996,-0.10000000000000142,0.0
1,9.88,3.27,1830.3,100.85,1524.45,7.52,10.29,814.06,59.97,124.05,32.8,16.0,0.23000000000000043,0.010000000000000009,-495.155,0.060000000000002274,-5.009999999999991,-0.125,-0.04499999999999993,-26.125,-1.1700000000000017,-0.4449999999999932,-0.05000000000000071,0.0
2,10.22,3.28,1886.88,100.61,1525.99,7.55,10.67,801.55,59.55,123.93,32.8,16.0,0.3699999999999992,0.0,4.045000000000073,0.10500000000000398,6.225000000000023,0.03500000000000014,0.21000000000000085,-12.399999999999977,-0.46499999999999986,-0.030000000000001137,0.0,0.0
3,10.62,3.27,1838.39,101.06,1536.9,7.59,10.71,789.26,59.04,123.99,32.8,16.0,0.41500000000000004,0.0050000000000001155,-10.025000000000091,1.3449999999999989,6.975000000000023,0.010000000000000231,0.009999999999999787,-10.814999999999998,-0.41000000000000014,0.7199999999999989,0.0,0.0
4,11.05,3.29,1866.83,103.3,1539.94,7.57,10.69,779.92,58.73,125.37,32.8,16.0,0.47500000000000053,0.010000000000000009,-0.20500000000004093,1.2899999999999991,5.714999999999918,0.015000000000000124,0.03999999999999915,-8.25,-0.4250000000000007,2.5500000000000043,0.0,0.0
5,11.57,3.29,1837.98,103.64,1548.33,7.62,10.79,772.76,58.19,129.09,32.8,16.0,0.5449999999999999,0.0,13.305000000000064,0.7550000000000026,4.110000000000014,0.0349999999999997,0.08999999999999986,-9.064999999999998,-0.28500000000000014,3.519999999999996,0.0,0.0
6,12.14,3.29,1893.44,104.81,1548.16,7.64,10.87,761.79,58.16,132.41,32.8,16.0,0.5549999999999997,0.004999999999999893,-19.585000000000036,1.1649999999999991,2.2549999999999955,0.009999999999999787,0.020000000000000462,-6.454999999999984,-0.42499999999999716,2.424999999999997,0.05000000000000071,0.0
7,12.68,3.3,1798.81,105.97,1552.84,7.64,10.83,759.85,57.34,133.94,32.9,16.0,0.6449999999999996,0.0,-10.370000000000005,1.4350000000000023,4.7549999999999955,0.0050000000000003375,-0.009999999999999787,1.115000000000009,-0.18999999999999773,2.180000000000007,0.05000000000000071,0.0
8,13.43,3.29,1872.7,107.68,1557.67,7.65,10.85,764.02,57.78,136.77,32.9,16.0,0.7050000000000001,-0.004999999999999893,42.51999999999998,1.3449999999999989,6.3700000000000045,0.03000000000000025,0.054999999999999716,5.279999999999973,0.4499999999999993,3.7450000000000045,-0.05000000000000071,0.0
9,14.09,3.29,1883.85,108.66,1565.58,7.7,10.94,770.41,58.24,141.43,32.8,16.0,0.6749999999999998,0.014999999999999902,5.480000000000018,1.279999999999994,13.824999999999932,0.04499999999999993,0.07500000000000018,2.4399999999999977,0.3550000000000004,4.969999999999999,-0.05000000000000071,0.0
