,ALCOHOL_s1[PPM],MONOXIDO DE CARBONO_S1[PPM],DIHIDROGENO_s1[PPM],ACETONA_s1[PPM],METANO_s1[PPM],ALCOHOL_s2[PPM],MONOXIDO DE CARBONO_S2[PPM],DIHIDROGENO_s2[PPM],ACETONA_s2[PPM],METANO_s2[PPM]
30,13.760000000000005,28.35,163124.04,1860.3,460.5699999999997,14.88,21.01,38250.6,1084.99,1586.01
31,13.780000000000001,28.31,110824.58,1849.0,454.9899999999998,14.51,3.7,38434.96,1080.31,1583.19
32,14.270000000000003,28.3,112248.5,1854.4,457.6999999999998,14.82,3.72,38667.0,1083.92,1583.53
33,14.840000000000003,28.23,111632.11,1850.18,447.09999999999945,14.81,4.02,38674.58,1083.15,1588.68
34,15.46,28.08,111675.75,1844.04,436.90999999999985,14.84,4.05,38487.31,1073.65,1590.36
35,15.870000000000005,28.05,111169.25,1839.39,417.72000000000025,14.86,4.03,38793.64,1076.96,1593.94
36,16.39,27.86,109570.84,1834.46,406.72000000000025,14.82,4.38,38828.55,1072.15,1596.48
37,16.760000000000005,27.78,108377.92,1825.71,382.3900000000003,14.82,4.17,38743.51,1068.59,1594.59
38,17.130000000000003,27.73,106714.48,1825.55,372.3900000000003,14.77,4.15,39072.42,1069.74,1596.39
39,17.43,27.73,103338.39,1827.03,363.27999999999975,14.76,3.66,39129.73,1076.93,1599.96
40,17.64,27.72,104348.45,1824.24,354.6899999999996,14.73,3.75,39236.25,1077.61,1601.74
41,17.71,27.64,107466.45,1816.19,314.21000000000004,14.63,3.74,39053.73,1071.74,1596.65
42,17.79,27.56,107353.88,1810.92,292.6300000000001,14.57,3.57,38973.5,1069.71,1594.85
43,17.89,27.51,106961.21,1813.33,287.5100000000002,14.55,3.8,39060.21,1073.56,1597.96
44,17.990000000000002,27.52,106979.16,1817.05,288.22999999999956,14.57,4.0,39242.7,1077.14,1601.84
45,18.090000000000003,27.48,105514.02,1821.93,278.22000000000025,14.56,3.77,39479.77,1081.49,1607.32
46,18.11,27.37,106512.46,1821.21,264.5699999999997,14.5,3.47,39575.77,1078.65,1605.83
47,18.190000000000005,27.35,107330.18,1822.77,261.4499999999998,14.54,3.65,39682.28,1083.68,1610.38
48,18.25,27.35,105876.04,1821.47,243.47000000000025,14.46,3.89,39596.3,1082.81,1608.02
49,18.300000000000004,27.32,106385.58,1827.14,243.21000000000004,14.53,3.92,40023.85,1083.59,1610.46
50,18.310000000000002,27.32,107418.34,1828.36,228.01999999999953,14.5,4.0,39787.53,1089.08,1613.52
51,18.18,27.36,106929.85,1825.1,214.46000000000004,14.46,3.89,39846.23,1087.9,1611.63
52,18.160000000000004,27.3,110362.55,1825.83,201.80000000000018,14.44,3.92,39863.73,1084.58,1610.64
53,17.980000000000004,27.28,109520.58,1821.58,177.0699999999997,14.37,3.6,39595.88,1079.59,1606.38
54,18.120000000000005,27.24,109204.0,1828.54,184.1800000000003,14.44,3.7,39877.21,1089.73,1613.46
55,18.08,27.3,110216.85,1830.03,174.75,14.36,3.76,40260.21,1089.01,1615.86
56,18.160000000000004,27.29,110634.82,1839.75,178.19999999999982,14.44,3.7,40549.25,1100.87,1622.61
57,18.07,27.27,111279.91,1839.03,170.77999999999975,14.39,4.53,40554.48,1099.13,1621.4
58,17.980000000000004,27.29,104830.13,1838.16,161.34999999999945,14.38,4.05,40480.6,1099.38,1619.27
59,17.950000000000003,27.24,107058.0,1842.78,161.34000000000015,14.38,3.83,40673.7,1099.97,1619.49
