,ALCOHOL_s1[PPM],MONOXIDO DE CARBONO_S1[PPM],DIHIDROGENO_s1[PPM],ACETONA_s1[PPM],METANO_s1[PPM],ALCOHOL_s2[PPM],MONOXIDO DE CARBONO_S2[PPM],DIHIDROGENO_s2[PPM],ACETONA_s2[PPM],METANO_s2[PPM],temperatura,humedad,dx(ALCOHOL_s1[PPM]),dx(MONOXIDO DE CARBONO_S1[PPM]),dx(DIHIDROGENO_s1[PPM]),dx(ACETONA_s1[PPM]),dx(METANO_s1[PPM]),dx(ALCOHOL_s2[PPM]),dx(MONOXIDO DE CARBONO_S2[PPM]),dx(DIHIDROGENO_s2[PPM]),dx(ACETONA_s2[PPM]),dx(METANO_s2[PPM]),dx(temperatura),dx(humedad)
0,9.08,3.19,2618.57,85.73,1813.06,8.55,11.36,215.33,28.07,100.71,30.8,16.0,0.0,0.0,-963.2500000000002,0.5,-6.769999999999982,-0.2400000000000002,-0.5399999999999991,-1.910000000000025,-0.14000000000000057,0.18000000000000682,-0.10000000000000142,0.0
1,9.08,3.19,1655.32,86.23,1806.29,8.31,10.82,213.42,27.93,100.89,30.7,16.0,0.019999999999999574,0.0050000000000001155,-415.6150000000001,0.08500000000000085,-7.485000000000014,-0.1200000000000001,0.03500000000000014,-0.39000000000000057,0.03500000000000014,-0.14499999999999602,-0.05000000000000071,0.0
2,9.12,3.2,1787.34,85.9,1798.09,8.31,11.43,214.55,28.14,100.42,30.7,16.0,0.03500000000000014,0.0,34.84000000000003,-0.10999999999999943,-3.340000000000032,-0.010000000000000675,0.2599999999999998,0.8300000000000125,-0.05000000000000071,-0.25500000000000256,0.05000000000000071,0.0
3,9.15,3.19,1725.0,86.01,1799.61,8.29,11.34,215.08,27.83,100.38,30.8,16.0,0.05000000000000071,0.0,-8.914999999999964,0.22499999999999432,-1.7199999999999136,-0.015000000000000568,-0.0649999999999995,-0.12000000000000455,-0.025000000000000355,0.054999999999999716,0.05000000000000071,0.0
4,9.22,3.2,1769.51,86.35,1794.65,8.28,11.3,214.31,28.09,100.53,30.8,16.0,0.054999999999999716,0.0050000000000001155,-3.2250000000000227,0.18499999999999517,-5.759999999999991,-0.01499999999999968,-0.04499999999999993,0.5949999999999989,0.13000000000000078,0.13000000000000256,0.0,-0.5
5,9.26,3.2,1718.55,86.38,1788.09,8.26,11.25,216.27,28.09,100.64,30.8,15.0,0.040000000000000036,0.0,-4.519999999999982,0.1600000000000037,-4.205000000000041,0.0,0.009999999999999787,1.0100000000000051,-0.0600000000000005,0.39000000000000057,0.0,-0.5
6,9.3,3.2,1760.47,86.67,1786.24,8.28,11.32,216.33,27.97,101.31,30.8,15.0,0.03500000000000014,0.004999999999999893,1.634999999999991,0.35999999999999943,2.134999999999991,-0.009999999999999787,0.01499999999999968,0.9599999999999937,0.04499999999999993,0.759999999999998,0.0,0.0
7,9.33,3.21,1721.82,87.1,1792.36,8.24,11.28,218.19,28.18,102.16,30.8,15.0,0.054999999999999716,0.010000000000000009,-29.995000000000005,0.8149999999999977,7.144999999999982,-0.024999999999999467,-0.125,3.3549999999999898,0.2400000000000002,1.0249999999999986,0.0,0.0
8,9.41,3.22,1700.48,88.3,1800.53,8.23,11.07,223.04,28.45,103.36,30.8,15.0,0.01499999999999968,-0.004999999999999893,-0.2949999999999591,-0.02999999999999403,-7.039999999999964,-0.01499999999999968,-0.08499999999999996,0.644999999999996,-0.07499999999999929,0.0799999999999983,0.0,-0.5
9,9.36,3.2,1721.23,87.04,1778.28,8.21,11.11,219.48,28.03,102.32,30.8,14.0,-0.025000000000000355,-0.0050000000000001155,23.965000000000032,-0.36999999999999744,-13.769999999999982,-0.03000000000000025,0.019999999999999574,-1.914999999999992,-0.1850000000000005,-0.22500000000000142,0.0,-0.5
10,9.36,3.21,1748.41,87.56,1772.99,8.17,11.11,219.21,28.08,102.91,30.8,14.0,0.010000000000000675,0.004999999999999893,6.654999999999973,0.4450000000000003,-3.009999999999991,-0.020000000000000462,-0.04499999999999993,-0.6849999999999881,0.17499999999999893,0.47000000000000597,0.0,1.0
11,9.38,3.21,1734.54,87.93,1772.26,8.17,11.02,218.11,28.38,103.26,30.8,16.0,0.020000000000000462,0.0,23.854999999999905,0.4750000000000014,-3.0750000000000455,-0.004999999999999893,-0.004999999999999893,1.3699999999999903,0.14000000000000057,0.5200000000000031,0.0,1.0
