,ALCOHOL_s1[PPM],MONOXIDO DE CARBONO_S1[PPM],DIHIDROGENO_s1[PPM],ACETONA_s1[PPM],METANO_s1[PPM],ALCOHOL_s2[PPM],MONOXIDO DE CARBONO_S2[PPM],DIHIDROGENO_s2[PPM],ACETONA_s2[PPM],METANO_s2[PPM]
30,8.850000000000001,18.71,55258.62,763.18,-705.02,12.71,17.89,8646.77,401.22,850.07
31,9.020000000000003,18.73,32326.09,771.45,-690.06,12.41,2.3,8780.18,404.79,854.37
32,9.439999999999998,18.8,32478.11,776.66,-683.19,12.68,2.05,8807.11,406.72,858.69
33,10.030000000000001,18.75,30618.1,781.29,-680.29,12.69,2.08,8880.83,408.75,867.01
34,10.82,18.83,28578.0,789.79,-681.56,12.71,2.1,8971.68,413.04,883.19
35,11.520000000000003,18.78,29114.32,797.78,-683.3299999999999,12.68,2.06,9127.26,416.0,900.29
36,12.149999999999999,18.76,29184.16,804.96,-684.7200000000003,12.73,2.25,9219.48,420.31,917.81
37,12.920000000000002,18.73,25607.1,819.49,-685.7800000000002,12.71,2.14,9286.61,425.71,935.51
38,13.530000000000001,18.73,19806.48,832.68,-693.98,12.71,2.1,9297.74,428.17,955.17
39,14.060000000000002,18.69,17595.29,848.52,-703.6500000000001,12.65,1.95,9340.98,429.76,972.74
40,14.620000000000005,18.67,16417.61,861.39,-716.5,12.65,2.04,9345.05,433.24,990.44
41,15.079999999999998,18.65,16327.31,878.5,-728.25,12.66,2.26,9373.07,438.57,1009.17
42,15.64,18.65,17365.64,886.43,-722.1500000000001,12.63,2.35,9436.01,442.03,1029.12
43,16.15,18.63,18150.1,904.08,-731.8499999999999,12.61,2.37,9541.3,445.72,1050.09
44,16.64,18.66,17880.35,918.61,-734.9099999999999,12.64,2.19,9603.33,454.6,1071.86
45,17.08,18.66,17381.88,931.12,-734.1599999999999,12.65,2.27,9675.28,459.07,1093.35
46,17.509999999999998,18.67,17228.54,952.36,-739.2000000000003,12.66,1.94,9690.9,460.52,1115.88
47,17.89,18.65,17485.63,970.8,-745.48,12.63,2.21,9753.56,461.14,1138.56
48,18.29,18.65,17716.25,983.45,-744.8699999999999,12.6,2.16,9728.31,461.77,1155.01
49,18.630000000000003,18.7,17918.42,996.06,-746.8899999999999,12.61,2.3,9830.4,465.1,1178.31
50,18.840000000000003,18.67,18393.24,1007.41,-756.6100000000001,12.57,2.34,9771.08,469.89,1197.32
51,19.189999999999998,18.67,20681.66,1017.97,-749.2400000000002,12.58,2.35,9835.18,474.39,1218.82
52,19.36,18.67,21208.66,1030.29,-759.27,12.58,2.0,9832.72,478.54,1239.13
53,19.54,18.67,20354.41,1039.61,-758.79,12.62,2.46,9799.69,480.75,1253.87
54,19.67,18.65,17737.92,1046.95,-771.4000000000001,12.52,2.47,9817.94,481.07,1270.6
55,19.880000000000003,18.66,17680.97,1056.89,-774.27,12.54,2.0,9845.57,483.56,1285.9
56,20.1,18.67,17606.61,1067.3,-766.3000000000002,12.57,2.4,9870.66,486.86,1304.89
57,20.189999999999998,18.66,17867.59,1075.49,-771.9099999999999,12.56,2.11,9911.11,487.61,1322.14
58,20.36,18.68,19937.2,1088.95,-785.3800000000001,12.54,2.05,9901.77,489.25,1341.22
59,20.47,18.67,22132.45,1092.91,-790.04,12.55,2.34,9812.19,488.91,1351.2
