,ALCOHOL_s1[PPM],MONOXIDO DE CARBONO_S1[PPM],DIHIDROGENO_s1[PPM],ACETONA_s1[PPM],METANO_s1[PPM],ALCOHOL_s2[PPM],MONOXIDO DE CARBONO_S2[PPM],DIHIDROGENO_s2[PPM],ACETONA_s2[PPM],METANO_s2[PPM],temperatura,humedad,dx(ALCOHOL_s1[PPM]),dx(MONOXIDO DE CARBONO_S1[PPM]),dx(DIHIDROGENO_s1[PPM]),dx(ACETONA_s1[PPM]),dx(METANO_s1[PPM]),dx(ALCOHOL_s2[PPM]),dx(MONOXIDO DE CARBONO_S2[PPM]),dx(DIHIDROGENO_s2[PPM]),dx(ACETONA_s2[PPM]),dx(METANO_s2[PPM]),dx(temperatura),dx(humedad)
0,17.67,9.67,6448.53,357.85,2453.48,10.04,14.3,5413.06,196.31,223.29,34.4,13.0,0.25,0.08000000000000007,83.38000000000011,4.529999999999973,18.730000000000018,-0.14999999999999858,-0.8000000000000007,187.3199999999997,4.590000000000003,2.719999999999999,0.0,0.0
1,17.92,9.75,6531.91,362.38,2472.21,9.89,13.5,5600.38,200.9,226.01,34.4,13.0,0.1949999999999985,0.01499999999999968,28.125,1.1299999999999955,12.11999999999989,-0.09999999999999964,-0.2400000000000002,80.91499999999996,0.894999999999996,1.3599999999999994,0.0,0.5
2,18.06,9.7,6504.78,360.11,2477.72,9.84,13.82,5574.89,198.1,226.01,34.4,14.0,0.1349999999999998,-0.040000000000000036,5.595000000000255,-1.8100000000000023,-5.134999999999991,-0.05000000000000071,0.13999999999999968,-45.720000000000255,-2.3500000000000085,-0.41499999999999204,0.0,0.5
3,18.19,9.67,6543.1,358.76,2461.94,9.79,13.78,5508.94,196.2,225.18,34.4,14.0,0.1800000000000015,-0.01499999999999968,-48.58999999999969,-2.2450000000000045,-13.804999999999836,0.009999999999999787,0.009999999999999787,-54.61500000000024,-1.3400000000000034,-0.2950000000000017,0.0,0.5
4,18.42,9.67,6407.6,355.62,2450.11,9.86,13.84,5465.66,195.42,225.42,34.4,15.0,0.16499999999999915,-0.019999999999999574,-65.49500000000035,-0.5999999999999943,-3.1100000000001273,0.0,-0.009999999999999787,-15.83999999999969,-1.7449999999999903,0.8849999999999909,0.0,0.5
5,18.52,9.63,6412.11,357.56,2455.72,9.79,13.76,5477.26,192.71,226.95,34.4,15.0,0.11499999999999844,-0.01499999999999968,20.125,3.9749999999999943,-1.25,-0.019999999999999574,-0.040000000000000036,11.485000000000127,-0.41499999999999204,1.5050000000000097,0.0,-0.5
6,18.65,9.64,6447.85,363.57,2447.61,9.82,13.76,5488.63,194.59,228.43,34.4,14.0,0.1899999999999995,0.024999999999999467,28.0,4.560000000000002,4.375,0.025000000000000355,0.040000000000000036,65.94499999999971,1.5450000000000017,1.615000000000009,0.0,-0.5
7,18.9,9.68,6468.11,366.68,2464.47,9.84,13.84,5609.15,195.8,230.18,34.4,14.0,0.1750000000000007,0.02999999999999936,14.269999999999982,3.3700000000000045,1.2849999999998545,-0.009999999999999787,0.009999999999999787,36.86999999999989,2.489999999999995,1.6199999999999903,0.0,0.5
8,19.0,9.7,6476.39,370.31,2450.18,9.8,13.78,5562.37,199.57,231.67,34.4,15.0,0.11500000000000021,0.03000000000000025,27.934999999999945,2.579999999999984,-2.474999999999909,-0.004999999999999893,-0.004999999999999893,18.80500000000029,3.7299999999999898,3.9849999999999994,0.0,0.5
9,19.13,9.74,6523.98,371.84,2459.52,9.83,13.83,5646.76,203.26,238.15,34.4,15.0,0.15499999999999936,0.005000000000000782,18.73999999999978,1.7299999999999898,8.625,0.040000000000000036,0.03500000000000014,50.88500000000022,1.3400000000000034,4.359999999999999,0.05000000000000071,0.0
10,19.31,9.71,6513.87,373.77,2467.43,9.88,13.85,5664.14,202.25,240.39,34.5,15.0,0.1349999999999998,-0.009999999999999787,2.025000000000091,0.42500000000001137,3.5,-0.009999999999999787,-0.01499999999999968,10.859999999999673,-0.32499999999998863,3.0,0.05000000000000071,0.0
11,19.4,9.72,6528.03,372.69,2466.52,9.81,13.8,5668.48,202.61,244.15,34.5,15.0,0.07500000000000107,0.03999999999999915,-12.13000000000011,-0.674999999999983,8.190000000000055,-0.010000000000000675,0.004999999999999893,31.674999999999727,0.6599999999999966,4.030000000000001,0.0,0.0
12,19.46,9.79,6489.61,372.42,2483.81,9.86,13.86,5727.49,203.57,248.45,34.5,15.0,0.08000000000000007,0.034999999999999254,35.190000000000055,1.5250000000000057,9.194999999999936,0.03500000000000014,0.04999999999999982,67.08000000000038,0.6299999999999955,3.009999999999991,0.0,0.0
13,19.56,9.79,6598.41,375.74,2484.91,9.88,13.9,5802.64,203.87,250.17,34.5,15.0,0.07499999999999929,0.020000000000000462,46.6550000000002,2.3649999999999807,-1.5950000000000273,0.0,0.015000000000000568,31.575000000000273,0.26500000000000057,1.0150000000000006,0.0,-0.5
14,19.61,9.83,6582.92,377.15,2480.62,9.86,13.89,5790.64,204.1,250.48,34.5,14.0,0.15000000000000036,0.05000000000000071,55.76000000000022,6.60499999999999,8.25500000000011,0.004999999999999893,0.009999999999999787,45.64499999999998,0.5799999999999983,0.8150000000000119,0.0,-0.5
15,19.86,9.89,6709.93,388.95,2501.42,9.89,13.92,5893.93,205.03,251.8,34.5,14.0,0.20500000000000007,0.04499999999999993,62.38000000000011,7.605000000000018,15.5,0.04499999999999993,0.02999999999999936,93.92499999999973,1.2999999999999972,2.7800000000000153,0.0,0.5
