,ALCOHOL_s1[PPM],MONOXIDO DE CARBONO_S1[PPM],DIHIDROGENO_s1[PPM],ACETONA_s1[PPM],METANO_s1[PPM],ALCOHOL_s2[PPM],MONOXIDO DE CARBONO_S2[PPM],DIHIDROGENO_s2[PPM],ACETONA_s2[PPM],METANO_s2[PPM],temperatura,humedad,dx(ALCOHOL_s1[PPM]),dx(MONOXIDO DE CARBONO_S1[PPM]),dx(DIHIDROGENO_s1[PPM]),dx(ACETONA_s1[PPM]),dx(METANO_s1[PPM]),dx(ALCOHOL_s2[PPM]),dx(MONOXIDO DE CARBONO_S2[PPM]),dx(DIHIDROGENO_s2[PPM]),dx(ACETONA_s2[PPM]),dx(METANO_s2[PPM]),dx(temperatura),dx(humedad)
0,14.49,7.02,2345.83,296.78,2074.52,9.06,12.72,2034.31,120.87,154.33,34.8,15.0,-0.019999999999999574,-0.08999999999999986,-86.9699999999998,-3.4399999999999977,-7.9099999999998545,-0.22000000000000064,-0.7800000000000011,-47.77999999999997,-1.4699999999999989,-1.460000000000008,0.10000000000000142,-1.0
1,14.47,6.93,2258.86,293.34,2066.61,8.84,11.94,1986.53,119.4,152.87,34.9,14.0,0.04499999999999993,-0.07999999999999963,-63.57999999999993,-1.8499999999999943,-5.160000000000082,-0.08999999999999986,-0.16000000000000014,-41.98000000000002,-1.3599999999999994,-0.7600000000000051,0.05000000000000071,-0.5
2,14.58,6.86,2218.67,293.08,2064.2,8.88,12.4,1950.35,118.15,152.81,34.9,14.0,0.14499999999999957,-0.04999999999999982,-29.110000000000127,-0.07999999999998408,-2.6200000000001182,0.009999999999999787,0.20999999999999996,-25.284999999999968,-0.8250000000000028,0.2150000000000034,0.0,0.0
3,14.76,6.83,2200.64,293.18,2061.37,8.86,12.36,1935.96,117.75,153.3,34.9,14.0,0.22499999999999964,0.02499999999999991,-2.2799999999999727,1.7050000000000125,-0.1349999999999909,-0.015000000000000568,-0.03000000000000025,1.4250000000000682,0.134999999999998,0.5150000000000006,0.0,0.0
4,15.03,6.91,2214.11,296.49,2063.93,8.85,12.34,1953.2,118.42,153.84,34.9,14.0,0.20500000000000007,0.004999999999999893,-6.629999999999882,2.539999999999992,-0.004999999999881766,-0.019999999999999574,-0.02999999999999936,1.0499999999999545,0.26500000000000057,0.2599999999999909,0.0,0.0
5,15.17,6.84,2187.38,298.26,2061.36,8.82,12.3,1938.06,118.28,153.82,34.9,14.0,0.15500000000000025,-0.020000000000000018,7.4500000000000455,1.8449999999999989,-3.834999999999809,0.009999999999999787,0.01499999999999968,8.634999999999991,0.41499999999999915,0.17499999999999716,0.0,0.0
6,15.34,6.87,2229.01,300.18,2056.26,8.87,12.37,1970.47,119.25,154.19,34.9,14.0,0.16500000000000004,0.02499999999999991,14.764999999999873,2.7849999999999966,4.509999999999991,0.009999999999999787,-0.010000000000000675,7.779999999999973,0.5649999999999977,0.710000000000008,0.0,0.0
7,15.5,6.89,2216.91,303.83,2070.38,8.84,12.28,1953.62,119.41,155.24,34.9,14.0,0.20999999999999996,0.040000000000000036,0.7599999999999909,2.6399999999999864,0.14999999999986358,-0.004999999999999893,-0.019999999999999574,-7.82000000000005,0.16499999999999915,1.105000000000004,0.0,0.0
8,15.76,6.95,2230.53,305.46,2056.56,8.86,12.33,1954.83,119.58,156.4,34.9,14.0,0.1900000000000004,0.020000000000000018,1.275000000000091,0.9399999999999977,-7.1400000000001,0.01499999999999968,0.03500000000000014,7.405000000000086,0.3999999999999986,2.2549999999999955,0.0,0.5
9,15.88,6.93,2219.46,305.71,2056.1,8.87,12.35,1968.43,120.21,159.75,34.9,15.0,0.1200000000000001,-0.02499999999999991,-17.330000000000155,1.5600000000000023,1.0850000000000364,0.020000000000000462,0.03500000000000014,21.100000000000023,0.41499999999999915,3.1099999999999994,0.0,0.5
10,16.0,6.9,2195.87,308.58,2058.73,8.9,12.4,1997.03,120.41,162.62,34.9,15.0,0.11000000000000032,-0.029999999999999805,-9.485000000000127,2.170000000000016,0.5099999999999909,-0.009999999999999787,-0.024999999999999467,14.079999999999927,0.4450000000000003,2.9950000000000045,0.05000000000000071,-1.0
11,16.1,6.87,2200.49,310.05,2057.12,8.85,12.3,1996.59,121.1,165.74,35.0,13.0,0.1349999999999998,-0.020000000000000018,8.634999999999991,1.3799999999999955,4.004999999999882,-0.03000000000000025,-0.03000000000000025,10.585000000000036,1.1750000000000043,1.9249999999999972,0.05000000000000071,-1.0
12,16.27,6.86,2213.14,311.34,2066.74,8.84,12.34,2018.2,122.76,166.47,35.0,13.0,0.14999999999999858,0.004999999999999893,-6.964999999999918,0.9950000000000045,3.255000000000109,0.015000000000000568,0.04999999999999982,16.379999999999995,1.0800000000000054,1.5450000000000017,0.0,0.0
13,16.4,6.88,2186.56,312.04,2063.63,8.88,12.4,2029.35,123.26,168.83,35.0,13.0,0.1349999999999998,0.004999999999999893,12.3900000000001,0.9150000000000205,-2.5149999999998727,0.04499999999999993,0.07000000000000028,2.6000000000000227,0.1599999999999966,2.1400000000000006,0.0,0.0
14,16.54,6.87,2237.92,313.17,2061.71,8.93,12.48,2023.4,123.08,170.75,35.0,13.0,0.19000000000000128,0.02499999999999991,12.904999999999973,1.1949999999999932,2.964999999999918,0.034999999999999254,0.04499999999999993,-7.759999999999991,-0.49500000000000455,1.4899999999999949,0.0,0.0
15,16.78,6.93,2212.37,314.43,2069.56,8.95,12.49,2013.83,122.27,171.81,35.0,13.0,0.23000000000000043,0.04499999999999993,2.6299999999998818,0.924999999999983,6.944999999999936,-0.004999999999999893,-0.03000000000000025,2.794999999999959,0.2749999999999986,1.6400000000000006,0.0,0.0
16,17.0,6.96,2243.18,315.02,2075.6,8.92,12.42,2028.99,123.63,174.03,35.0,13.0,0.18499999999999872,0.0,8.424999999999955,0.9099999999999966,2.964999999999918,-0.009999999999999787,-0.03500000000000014,14.585000000000036,1.6499999999999986,2.155000000000001,-1.4499999999999993,1.0
