,ALCOHOL_s1[PPM],MONOXIDO DE CARBONO_S1[PPM],DIHIDROGENO_s1[PPM],ACETONA_s1[PPM],METANO_s1[PPM],ALCOHOL_s2[PPM],MONOXIDO DE CARBONO_S2[PPM],DIHIDROGENO_s2[PPM],ACETONA_s2[PPM],METANO_s2[PPM],temperatura,humedad,dx(ALCOHOL_s1[PPM]),dx(MONOXIDO DE CARBONO_S1[PPM]),dx(DIHIDROGENO_s1[PPM]),dx(ACETONA_s1[PPM]),dx(METANO_s1[PPM]),dx(ALCOHOL_s2[PPM]),dx(MONOXIDO DE CARBONO_S2[PPM]),dx(DIHIDROGENO_s2[PPM]),dx(ACETONA_s2[PPM]),dx(METANO_s2[PPM]),dx(temperatura),dx(humedad)
0,16.31,7.16,2323.34,284.0,2123.79,9.06,12.67,2149.51,122.53,219.12,35.5,14.0,-0.07000000000000028,-0.04999999999999982,-40.68000000000029,-0.4300000000000068,-13.9699999999998,-0.05000000000000071,-0.4299999999999997,-58.11000000000013,-1.1099999999999994,1.1500000000000057,0.0,0.0
1,16.24,7.11,2282.66,283.57,2109.82,9.01,12.24,2091.4,121.42,220.27,35.5,14.0,0.07500000000000107,-0.02499999999999991,-37.86000000000013,0.0,-9.275000000000091,-0.04499999999999993,-0.15500000000000025,-45.68500000000017,-1.1600000000000037,0.2849999999999966,0.0,-0.5
2,16.46,7.11,2247.62,284.0,2105.24,8.97,12.36,2058.14,120.21,219.69,35.5,13.0,0.19000000000000128,-0.04500000000000037,-38.34500000000003,0.060000000000002274,1.2349999999999,-0.019999999999999574,0.08000000000000007,-35.80000000000007,-0.9849999999999994,0.25499999999999545,0.0,-0.5
3,16.62,7.02,2205.97,283.69,2112.29,8.97,12.4,2019.8,119.45,220.78,35.5,13.0,0.17499999999999893,-0.04500000000000037,-39.315000000000055,-0.5250000000000057,-1.009999999999991,-0.004999999999999893,-0.004999999999999893,-26.36999999999989,-1.2749999999999986,1.0250000000000057,0.0,0.0
4,16.81,7.02,2168.99,282.95,2103.22,8.96,12.35,2005.4,117.66,221.74,35.5,13.0,0.15499999999999936,-0.019999999999999574,-27.85499999999979,-0.05000000000001137,-5.904999999999973,-0.015000000000000568,-0.04499999999999993,-20.754999999999995,-0.990000000000002,-0.3149999999999977,0.0,0.0
5,16.93,6.98,2150.26,283.59,2100.48,8.94,12.31,1978.29,117.47,220.15,35.5,13.0,0.07000000000000028,-0.03999999999999959,-24.4699999999998,-0.26499999999998636,-5.740000000000009,-0.005000000000000782,0.040000000000000036,-41.770000000000095,-0.9299999999999997,-0.3200000000000074,0.0,0.0
6,16.95,6.94,2120.05,282.42,2091.74,8.95,12.43,1921.86,115.8,221.1,35.5,13.0,0.005000000000000782,-0.03500000000000014,-28.37000000000012,-1.299999999999983,-8.644999999999982,-0.019999999999999574,0.024999999999999467,-52.31499999999994,-1.1899999999999977,-0.18500000000000227,0.0,0.0
7,16.94,6.91,2093.52,280.99,2083.19,8.9,12.36,1873.66,115.09,219.78,35.5,13.0,-0.129999999999999,-0.08000000000000007,-55.83000000000004,-6.099999999999994,-19.894999999999982,-0.08000000000000007,-0.11500000000000021,-61.789999999999964,-2.414999999999999,-3.5649999999999977,0.0,0.0
8,16.69,6.78,2008.39,270.22,2051.95,8.79,12.2,1798.28,110.97,213.97,35.5,13.0,0.09999999999999964,0.004999999999999893,8.454999999999927,0.8149999999999977,3.1399999999998727,0.019999999999999574,0.015000000000000568,28.309999999999945,0.7950000000000017,1.5349999999999966,0.0,0.0
9,17.14,6.92,2110.43,282.62,2089.47,8.94,12.39,1930.28,116.68,222.85,35.5,13.0,0.2699999999999996,0.09499999999999975,60.46500000000003,6.944999999999993,21.16500000000019,0.09000000000000075,0.13500000000000068,79.91999999999996,3.0050000000000026,5.545000000000002,0.0,0.0
10,17.23,6.97,2129.32,284.11,2094.28,8.97,12.47,1958.12,116.98,225.06,35.5,13.0,0.049999999999998934,0.015000000000000124,15.365000000000009,1.2949999999999875,3.1800000000000637,0.015000000000000568,0.01499999999999968,14.289999999999964,0.5999999999999943,2.055000000000007,0.0,0.0
11,17.24,6.95,2141.16,285.21,2095.83,8.97,12.42,1958.86,117.88,226.96,35.5,13.0,0.004999999999999005,0.0,1.6050000000000182,1.6500000000000057,-0.9350000000001728,-0.015000000000000568,-0.03500000000000014,0.9400000000000546,0.125,1.480000000000004,0.05000000000000071,0.0
12,17.24,6.97,2132.53,287.41,2092.41,8.94,12.4,1960.0,117.23,228.02,35.6,13.0,0.0,0.004999999999999893,7.620000000000118,2.555000000000007,-0.9800000000000182,0.004999999999999893,0.03500000000000014,7.3900000000001,0.5100000000000051,1.6899999999999977,0.05000000000000071,0.0
13,17.24,6.96,2156.4,290.32,2093.87,8.98,12.49,1973.64,118.9,230.34,35.6,13.0,0.005000000000000782,-0.009999999999999787,15.289999999999964,3.4799999999999898,2.785000000000082,0.010000000000000675,0.019999999999999574,13.970000000000027,1.0949999999999989,2.089999999999989,-0.05000000000000071,0.0
14,17.25,6.95,2163.11,294.37,2097.98,8.96,12.44,1987.94,119.42,232.2,35.5,13.0,0.010000000000001563,0.0,-0.3400000000001455,3.594999999999999,3.400000000000091,-0.025000000000000355,-0.03000000000000025,15.114999999999895,0.894999999999996,1.8799999999999955,-0.05000000000000071,0.0
15,17.26,6.96,2155.72,297.51,2100.67,8.93,12.43,2003.87,120.69,234.1,35.5,13.0,0.03500000000000014,0.015000000000000124,1.865000000000009,3.2549999999999955,3.240000000000009,-0.010000000000000675,-0.009999999999999787,13.019999999999982,0.7049999999999983,3.065000000000012,0.0,0.0
16,17.32,6.98,2166.84,300.88,2104.46,8.94,12.42,2013.98,120.83,238.33,35.5,13.0,0.04499999999999993,0.010000000000000231,11.195000000000164,2.5349999999999966,1.5149999999998727,0.015000000000000568,0.03500000000000014,21.985000000000014,0.75,4.25,0.0,0.0
17,17.35,6.98,2178.11,302.58,2103.7,8.96,12.5,2047.84,122.19,242.6,35.5,13.0,0.02999999999999936,0.0,7.949999999999818,2.1750000000000114,3.625,0.010000000000000675,0.020000000000000462,21.204999999999927,0.41499999999999915,3.5049999999999955,0.0,0.5
18,17.38,6.98,2182.74,305.23,2111.71,8.96,12.46,2056.39,121.66,245.34,35.5,14.0,0.02999999999999936,0.0,20.50999999999999,2.5,4.550000000000182,0.02999999999999936,0.009999999999999787,-11.214999999999918,0.06499999999999773,2.450000000000003,0.0,0.5
19,17.41,6.98,2219.13,307.58,2112.8,9.02,12.52,2025.41,122.32,247.5,35.5,14.0,0.04499999999999993,-0.0050000000000003375,24.62000000000012,1.9399999999999977,3.5450000000000728,0.009999999999999787,0.0,-6.264999999999986,0.6350000000000051,1.6700000000000017,0.05000000000000071,-0.5
20,17.47,6.97,2231.98,309.11,2118.8,8.98,12.46,2043.86,122.93,248.68,35.6,13.0,0.0649999999999995,0.004999999999999893,-3.910000000000082,1.210000000000008,0.3849999999999909,-0.009999999999999787,-0.004999999999999893,8.30499999999995,0.355000000000004,0.730000000000004,0.05000000000000071,-0.5
21,17.54,6.99,2211.31,310.0,2113.57,9.0,12.51,2042.02,123.03,248.96,35.6,13.0,0.08000000000000007,0.020000000000000018,-12.839999999999918,0.9399999999999977,-1.4100000000000819,0.019999999999999574,0.03999999999999915,2.57000000000005,0.30999999999999517,0.5049999999999955,0.0,0.0
22,17.63,7.01,2206.3,310.99,2115.98,9.02,12.54,2049.0,123.55,249.69,35.6,13.0,0.054999999999999716,0.004999999999999893,-19.595000000000027,0.8000000000000114,0.044999999999845386,0.019999999999999574,0.03000000000000025,10.444999999999936,0.14499999999999602,0.9350000000000023,0.0,0.0
23,17.65,7.0,2172.12,311.6,2113.66,9.04,12.57,2062.91,123.32,250.83,35.6,13.0,0.08000000000000007,0.020000000000000018,-23.690000000000055,0.5699999999999932,3.410000000000082,0.004999999999999893,0.005000000000000782,2.0499999999999545,-0.3200000000000003,1.0999999999999943,0.0,0.0
24,17.79,7.05,2158.92,312.13,2122.8,9.03,12.55,2053.1,122.91,251.89,35.6,13.0,0.14500000000000135,0.02499999999999991,8.200000000000045,0.5049999999999955,3.8450000000000273,0.005000000000000782,-0.015000000000000568,12.820000000000164,0.7700000000000031,2.0549999999999926,0.0,0.0
25,17.94,7.05,2188.52,312.61,2121.35,9.05,12.54,2088.55,124.86,254.94,35.6,13.0,0.10500000000000043,0.015000000000000124,11.329999999999927,0.6850000000000023,2.9049999999999727,0.004999999999999893,-0.010000000000000675,21.910000000000082,1.0300000000000011,2.8950000000000102,0.0,0.0
26,18.0,7.08,2181.58,313.5,2128.61,9.04,12.53,2096.92,124.97,257.68,35.6,13.0,0.04499999999999993,0.010000000000000231,-3.2650000000001,0.549999999999983,4.960000000000036,-0.010000000000000675,0.005000000000000782,17.794999999999845,0.41499999999999915,2.469999999999999,0.0,0.0
27,18.03,7.07,2181.99,313.71,2131.27,9.03,12.55,2124.14,125.69,259.88,35.6,13.0,0.0600000000000005,-0.004999999999999893,1.7999999999999545,0.9250000000000114,3.634999999999991,-0.02999999999999936,-0.009999999999999787,8.599999999999909,0.8049999999999997,2.460000000000008,0.0,0.0
28,18.12,7.07,2185.18,315.35,2135.88,8.98,12.51,2114.12,126.58,262.6,35.6,13.0,0.07000000000000028,-0.015000000000000124,-2.2049999999999272,0.6700000000000159,1.7950000000000728,0.0,-0.0600000000000005,-1.6449999999999818,0.4750000000000014,2.375,0.0,0.0
29,18.17,7.04,2177.58,315.05,2134.86,9.03,12.43,2120.85,126.64,264.63,35.6,13.0,0.05999999999999872,-0.010000000000000231,-0.2899999999999636,0.25499999999999545,4.264999999999873,0.019999999999999574,0.004999999999999893,9.720000000000027,0.4650000000000034,1.9050000000000011,0.05000000000000071,0.0
30,18.24,7.05,2184.6,315.86,2144.41,9.02,12.52,2133.56,127.51,266.41,35.7,13.0,0.10499999999999865,0.020000000000000018,2.75,0.6550000000000011,2.0,0.004999999999999893,0.08499999999999996,0.8300000000001546,0.26500000000000057,1.7450000000000045,0.05000000000000071,0.0
31,18.38,7.08,2183.08,316.36,2138.86,9.04,12.6,2122.51,127.17,268.12,35.7,13.0,0.08500000000000085,0.015000000000000124,-14.884999999999991,-0.4449999999999932,-2.0549999999998363,0.015000000000000568,0.015000000000000568,-18.825000000000045,-0.8400000000000034,1.164999999999992,-0.05000000000000071,0.0
32,18.41,7.08,2154.83,314.97,2140.3,9.05,12.55,2095.91,125.83,268.74,35.6,13.0,0.04499999999999993,0.0,-25.424999999999955,-0.7800000000000011,-1.5800000000001546,0.005000000000000782,-0.019999999999999574,-10.110000000000127,-0.8950000000000031,0.9900000000000091,-0.05000000000000071,0.0
33,18.47,7.08,2132.23,314.8,2135.7,9.05,12.56,2102.29,125.38,270.1,35.6,13.0,0.0600000000000005,-0.015000000000000124,3.0450000000000728,0.2949999999999875,2.5799999999999272,0.01499999999999968,0.024999999999999467,-1.9049999999999727,-0.060000000000002274,2.0,0.05000000000000071,0.0
34,18.53,7.05,2160.92,315.56,2145.46,9.08,12.6,2092.1,125.71,272.74,35.7,13.0,0.08999999999999986,-0.020000000000000018,5.0750000000000455,0.3400000000000034,4.235000000000127,0.01499999999999968,0.01499999999999968,0.3849999999999909,0.240000000000002,3.384999999999991,0.05000000000000071,0.0
35,18.65,7.04,2142.38,315.48,2144.17,9.08,12.59,2103.06,125.86,276.87,35.7,13.0,0.09499999999999886,-0.015000000000000124,-12.0150000000001,-0.1150000000000091,3.2999999999999545,-0.01499999999999968,-0.004999999999999893,2.2200000000000273,-0.08499999999999375,2.6850000000000023,0.0,0.0
36,18.72,7.02,2136.89,315.33,2152.06,9.05,12.59,2096.54,125.54,278.11,35.7,13.0,0.08500000000000085,-0.004999999999999893,2.6799999999998363,-0.03499999999999659,1.125,-0.01499999999999968,-0.03000000000000025,-6.744999999999891,0.10000000000000142,0.9900000000000091,0.0,0.0
37,18.82,7.03,2147.74,315.41,2146.42,9.05,12.53,2089.57,126.06,278.85,35.7,13.0,0.10500000000000043,0.025000000000000355,0.42000000000007276,0.34499999999999886,-0.8550000000000182,0.0,0.004999999999999893,0.45499999999992724,0.125,1.1999999999999886,0.0,0.5
38,18.93,7.07,2137.73,316.02,2150.35,9.05,12.6,2097.45,125.79,280.51,35.7,14.0,0.10500000000000043,0.01499999999999968,-2.339999999999918,0.30999999999997385,5.769999999999982,0.019999999999999574,0.0600000000000005,9.189999999999827,0.00999999999999801,1.2949999999999875,0.0,0.5
39,19.03,7.06,2143.06,316.03,2157.96,9.09,12.65,2107.95,126.08,281.44,35.7,14.0,0.08999999999999986,-0.010000000000000231,3.855000000000018,0.23500000000001364,1.8199999999999363,0.004999999999999893,0.0,5.130000000000109,-0.054999999999999716,0.9399999999999977,0.0,-0.5
40,19.11,7.05,2145.44,316.49,2153.99,9.06,12.6,2107.71,125.68,282.39,35.7,13.0,0.0649999999999995,-0.004999999999999893,4.5750000000000455,0.8900000000000148,4.3599999999999,0.004999999999999893,0.0,8.475000000000136,0.4450000000000003,1.289999999999992,0.0,-0.5
41,19.16,7.05,2152.21,317.81,2166.68,9.1,12.65,2124.9,126.97,284.02,35.7,13.0,0.120000000000001,0.010000000000000231,0.18499999999994543,0.539999999999992,4.410000000000082,-0.004999999999999893,-0.004999999999999893,6.059999999999945,0.384999999999998,1.9050000000000011,0.0,0.5
